epoch,step,train_loss2,train_loss1,train_acc1,test_acc,train_acc2
176,68699,2.41463303565979,2.441124677658081,,,
176,68749,2.455471992492676,2.451676845550537,,,
176,68799,0.7875198721885681,0.6997905969619751,,,
176,68849,0.521458625793457,0.6904016733169556,,,
176,68899,0.8719832897186279,0.964531660079956,,,
176,68949,0.3550928235054016,0.4386202394962311,,,
176,68999,nan,nan,,,
176,69029,,,0.8514423370361328,0.8919000029563904,0.8506810665130615
177,69049,0.3247735798358917,0.3285464644432068,,,
177,69099,0.49136480689048767,0.5029950141906738,,,
177,69149,0.6658892631530762,0.7093648910522461,,,
177,69199,0.5468220114707947,0.5341596603393555,,,
177,69249,1.968440294265747,1.4672387838363647,,,
177,69299,0.6607480049133301,0.5434765815734863,,,
177,69349,1.047072172164917,1.2274906635284424,,,
177,69399,0.8259832859039307,1.0345654487609863,,,
177,69419,,,0.8498397469520569,0.8935999870300293,0.8494992256164551
178,69449,0.9006327390670776,1.0478020906448364,,,
178,69499,0.5277348756790161,0.5331977605819702,,,
178,69549,0.7524682879447937,0.7916405200958252,,,
178,69599,0.9406808614730835,1.0692949295043945,,,
178,69649,0.48413777351379395,0.52261883020401,,,
178,69699,nan,nan,,,
178,69749,2.1820545196533203,2.204793930053711,,,
178,69799,1.0114866495132446,0.7538715600967407,,,
178,69809,,,0.8504406809806824,0.8873000144958496,0.8504006266593933
179,69849,0.37492576241493225,0.39756840467453003,,,
179,69899,0.4806784391403198,0.4673403799533844,,,
179,69949,0.7429288625717163,1.0302574634552002,,,
179,69999,1.0190469026565552,1.0999460220336914,,,
179,70049,0.0,0.0,,,
179,70099,1.0020250082015991,1.0964460372924805,,,
179,70149,2.4266774654388428,2.42764949798584,,,
179,70199,0.7747392058372498,0.6225678324699402,,,
179,70199,,,0.8508012890815735,0.886900007724762,0.8511017560958862
180,70249,0.42002031207084656,0.4809786081314087,,,
180,70299,1.1832008361816406,1.1966242790222168,,,
180,70349,1.0835012197494507,1.0964897871017456,,,
180,70399,1.8871031999588013,2.264427661895752,,,
180,70449,2.417699098587036,2.258967876434326,,,
180,70499,0.32952192425727844,0.3579777181148529,,,
180,70549,0.6896030902862549,0.6941871047019958,,,
180,70589,,,0.8516426086425781,0.8902000188827515,0.8515625
181,70599,0.4952118992805481,0.4510434865951538,,,
181,70649,1.2011948823928833,1.2089896202087402,,,
181,70699,2.395231246948242,2.4432833194732666,,,
181,70749,0.5095347166061401,0.45183873176574707,,,
181,70799,0.891836404800415,1.0029597282409668,,,
181,70849,0.8872302174568176,1.009157419204712,,,
181,70899,0.4496801495552063,0.45803937315940857,,,
181,70949,2.180521249771118,1.773817777633667,,,
181,70979,,,0.850040078163147,0.8914999961853027,0.8507211804389954
182,70999,0.8292793035507202,1.0841830968856812,,,
182,71049,0.5719074010848999,0.7365620136260986,,,
182,71099,0.4936945140361786,0.5479819178581238,,,
182,71149,0.5543181300163269,0.466508686542511,,,
182,71199,0.0,0.0,,,
182,71249,0.6687661409378052,0.6790618300437927,,,
182,71299,0.6641218662261963,0.6758717894554138,,,
182,71349,1.976026177406311,2.3599047660827637,,,
182,71369,,,0.8531049489974976,0.8894000053405762,0.8515825271606445
183,71399,0.5168805718421936,0.441362589597702,,,
183,71449,nan,nan,,,
183,71499,0.3764913082122803,0.2928583025932312,,,
183,71549,0.5990815162658691,0.6955263614654541,,,
183,71599,0.4809027910232544,0.492615282535553,,,
183,71649,2.0188212394714355,1.5849639177322388,,,
183,71699,1.9185024499893188,2.103088140487671,,,
183,71749,0.5812694430351257,0.49308404326438904,,,
183,71759,,,0.8532251715660095,0.8917999863624573,0.8513421416282654
184,71799,1.5122573375701904,1.9290292263031006,,,
184,71849,0.4723038375377655,0.44603291153907776,,,
184,71899,nan,nan,,,
184,71949,0.6351296305656433,0.6152016520500183,,,
184,71999,0.7853431105613708,0.7494035959243774,,,
184,72049,0.6604355573654175,0.7594777345657349,,,
184,72099,1.1783170700073242,1.123518466949463,,,
184,72149,2.235747814178467,1.9676176309585571,,,
184,72149,,,0.8526843190193176,0.8906999826431274,0.8518829941749573
185,72199,nan,nan,,,
185,72249,2.432657241821289,1.5996458530426025,,,
185,72299,0.528198778629303,0.4960794746875763,,,
185,72349,0.9637475609779358,1.0462090969085693,,,
185,72399,0.7767630815505981,0.7119974493980408,,,
185,72449,0.0,0.0,,,
185,72499,0.9760869741439819,1.1776738166809082,,,
185,72539,,,0.8535056114196777,0.8914999961853027,0.852303683757782
186,72549,2.4244253635406494,2.424435615539551,,,
186,72599,0.9859585762023926,1.1389280557632446,,,
186,72649,0.7272801399230957,0.6591947078704834,,,
186,72699,0.5520356893539429,0.5272946357727051,,,
186,72749,0.7969674468040466,0.6320093274116516,,,
186,72799,0.8978642225265503,1.0303130149841309,,,
186,72849,2.0137877464294434,1.5244091749191284,,,
186,72899,0.7145887613296509,0.6691849231719971,,,
186,72929,,,0.8535656929016113,0.8917999863624573,0.8533052802085876
187,72949,0.6377415657043457,0.7546684741973877,,,
187,72999,0.5246351361274719,0.5704976916313171,,,
187,73049,0.6470475196838379,0.6566879749298096,,,
187,73099,0.5545405745506287,0.5200443267822266,,,
187,73149,0.0,0.0,,,
187,73199,1.6975951194763184,2.2755637168884277,,,
187,73249,1.1921465396881104,1.2084777355194092,,,
187,73299,0.32772916555404663,0.3547217845916748,,,
187,73319,,,0.8553686141967773,0.8934999704360962,0.8538661599159241
188,73349,nan,nan,,,
188,73399,1.8271807432174683,1.9914143085479736,,,
188,73449,2.234705924987793,1.999882698059082,,,
188,73499,0.49957549571990967,0.4333477020263672,,,
188,73549,0.9874799251556396,1.0165154933929443,,,
188,73599,0.6685184240341187,0.5887271165847778,,,
188,73649,1.045976161956787,1.1675410270690918,,,
188,73699,1.5084471702575684,2.1106653213500977,,,
188,73709,,,0.8539263010025024,0.8920999765396118,0.8539263010025024
189,73749,0.7429568767547607,0.6796362400054932,,,
189,73799,nan,nan,,,
189,73849,2.143340826034546,1.6142133474349976,,,
189,73899,0.6988800764083862,0.7854587435722351,,,
189,73949,nan,nan,,,
189,73999,0.9824934005737305,0.9325653314590454,,,
189,74049,0.4366331696510315,0.36882084608078003,,,
189,74099,nan,nan,,,
189,74099,,,0.8549078702926636,0.8906999826431274,0.8532251715660095
190,74149,0.26045432686805725,0.2505274713039398,,,
190,74199,2.316976547241211,1.601908564567566,,,
190,74249,0.7048830389976501,0.8003353476524353,,,
190,74299,nan,nan,,,
190,74349,1.4629899263381958,1.9301527738571167,,,
190,74399,0.640329122543335,0.7447478175163269,,,
190,74449,0.8133262395858765,0.7226633429527283,,,
190,74489,,,0.8543269038200378,0.8920999765396118,0.8535656929016113
191,74499,0.34961140155792236,0.3636091649532318,,,
191,74549,0.7023314833641052,0.6770567297935486,,,
191,74599,0.6599658727645874,0.6682907938957214,,,
191,74649,nan,nan,,,
191,74699,2.0122249126434326,2.334561824798584,,,
191,74749,0.7378360629081726,0.6456001996994019,,,
191,74799,nan,nan,,,
191,74849,0.6019257307052612,0.7386040091514587,,,
191,74879,,,0.8549078702926636,0.8925999999046326,0.8535056114196777
192,74899,2.0057928562164307,2.1143438816070557,,,
192,74949,0.4783678948879242,0.5113800764083862,,,
192,74999,2.460777997970581,2.404463291168213,,,
192,75049,2.2184524536132812,1.710422158241272,,,
192,75099,1.121657133102417,0.988271951675415,,,
192,75149,nan,nan,,,
192,75199,0.6347966194152832,0.5750831365585327,,,
192,75249,1.0882625579833984,1.0049262046813965,,,
192,75269,,,0.8561298251152039,0.890500009059906,0.8558694124221802
193,75299,0.5631020069122314,0.6096261143684387,,,
193,75349,1.2165604829788208,1.2187654972076416,,,
193,75399,2.017585515975952,1.749230146408081,,,
193,75449,0.4941062927246094,0.5061181783676147,,,
193,75499,0.7279112339019775,0.8039681315422058,,,
193,75549,0.7198676466941833,0.6127117872238159,,,
193,75599,1.055415153503418,0.9708875417709351,,,
193,75649,0.5863839387893677,0.7519725561141968,,,
193,75659,,,0.8556089997291565,0.8931000232696533,0.8553886413574219
194,75699,nan,nan,,,
194,75749,2.0240635871887207,2.34409761428833,,,
194,75799,nan,nan,,,
194,75849,0.5231138467788696,0.5424656271934509,,,
194,75899,0.41800323128700256,0.38632285594940186,,,
194,75949,0.9819488525390625,1.1745903491973877,,,
194,75999,0.389257550239563,0.3627607524394989,,,
194,76049,0.6812644004821777,0.6629171371459961,,,
194,76049,,,0.8559294939041138,0.894599974155426,0.85546875
195,76099,1.9915566444396973,1.5070499181747437,,,
195,76149,0.535713255405426,0.5290132761001587,,,
195,76199,0.8148725032806396,0.8081032633781433,,,
195,76249,0.6244738101959229,0.5778336524963379,,,
195,76299,0.6259231567382812,0.754095733165741,,,
195,76349,1.1849132776260376,1.0397701263427734,,,
195,76399,0.5799635648727417,0.6054960489273071,,,
195,76439,,,0.856330156326294,0.8939999938011169,0.8564102649688721
196,76449,1.0734124183654785,1.0057651996612549,,,
196,76499,0.5623892545700073,0.6026711463928223,,,
196,76549,1.1848387718200684,0.9842991828918457,,,
196,76599,nan,nan,,,
196,76649,2.12229061126709,1.9297044277191162,,,
196,76699,nan,nan,,,
196,76749,1.9874399900436401,1.5237846374511719,,,
196,76799,0.6095577478408813,0.5473588705062866,,,
196,76829,,,0.8571714758872986,0.8942000269889832,0.8564302921295166
197,76849,0.5088559985160828,0.5017808675765991,,,
197,76899,1.1252241134643555,1.041682243347168,,,
197,76949,2.337924003601074,1.666405200958252,,,
197,76999,0.4522550702095032,0.47585543990135193,,,
197,77049,nan,nan,,,
197,77099,0.6284246444702148,0.7621628046035767,,,
197,77149,0.6711896657943726,0.6737163066864014,,,
197,77199,0.4845786988735199,0.5054998397827148,,,
197,77219,,,0.8569310903549194,0.8949000239372253,0.8558894395828247
198,77249,0.9757090210914612,1.1504617929458618,,,
198,77299,2.048724889755249,2.175832748413086,,,
198,77349,1.0912572145462036,0.8340198993682861,,,
198,77399,nan,nan,,,
198,77449,1.002374529838562,0.8725277185440063,,,
198,77499,0.7392493486404419,0.7947801947593689,,,
198,77549,0.9581277370452881,1.0171773433685303,,,
198,77599,1.0892328023910522,1.0036050081253052,,,
198,77609,,,0.857111394405365,0.89410001039505,0.8572716116905212
199,77649,0.7617196440696716,0.5375458002090454,,,
199,77699,0.7055984735488892,0.7606765031814575,,,
199,77749,nan,nan,,,
199,77799,0.5005967617034912,0.5636271238327026,,,
199,77849,0.39636245369911194,0.43489503860473633,,,
199,77899,0.4711148738861084,0.4915284514427185,,,
199,77949,1.0497019290924072,1.0096516609191895,,,
199,77999,0.6531641483306885,0.6462638974189758,,,
199,77999,,,0.8569711446762085,0.89410001039505,0.8559695482254028
