train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc,mix_match_loss
,82549,153,,,,,1.7285363355767913e-05
,82599,153,,,,,1.7285363355767913e-05
,82649,153,,,,,1.7285363355767913e-05
,82699,153,,,,,1.7285363355767913e-05
,82749,153,,,,,1.7285363355767913e-05
,82799,153,,,,,1.7285363355767913e-05
,82849,153,,,,,1.716615224722773e-05
,82893,153,0.08309999853372574,12.070184707641602,,,
,82893,153,,,,0.10000000149011612,
,82899,154,,,,,1.716615224722773e-05
,82949,154,,,,,1.716615224722773e-05
,82999,154,,,,,1.716615224722773e-05
,83049,154,,,,,1.716615224722773e-05
,83099,154,,,,,1.716615224722773e-05
,83149,154,,,,,1.716615224722773e-05
,83199,154,,,,,1.716615224722773e-05
,83249,154,,,,,1.716615224722773e-05
,83299,154,,,,,1.716615224722773e-05
,83349,154,,,,,1.716615224722773e-05
,83399,154,,,,,1.716615224722773e-05
,83449,154,,,,,1.716615224722773e-05
,83467,154,0.08309999853372574,12.078702926635742,,,
,83467,154,,,,0.10000000149011612,
,83499,155,,,,,1.716615224722773e-05
,83549,155,,,,,1.716615224722773e-05
,83599,155,,,,,1.7046948414645158e-05
,83649,155,,,,,1.7046948414645158e-05
,83699,155,,,,,1.7046948414645158e-05
,83749,155,,,,,1.7046948414645158e-05
,83799,155,,,,,1.7046948414645158e-05
,83849,155,,,,,1.7046948414645158e-05
,83899,155,,,,,1.7046948414645158e-05
,83949,155,,,,,1.7046948414645158e-05
,83999,155,,,,,1.7046948414645158e-05
,84041,155,0.08309999853372574,12.082645416259766,,,
,84041,155,,,,0.10000000149011612,
,84049,156,,,,,1.7046948414645158e-05
,84099,156,,,,,1.7046948414645158e-05
,84149,156,,,,,1.7046948414645158e-05
,84199,156,,,,,1.7046948414645158e-05
,84249,156,,,,,1.7046948414645158e-05
,84299,156,,,,,1.7046948414645158e-05
,84349,156,,,,,1.7046948414645158e-05
,84399,156,,,,,1.7046948414645158e-05
,84449,156,,,,,1.7046948414645158e-05
,84499,156,,,,,1.7046948414645158e-05
,84549,156,,,,,1.7046948414645158e-05
,84599,156,,,,,1.7046948414645158e-05
,84615,156,0.08309999853372574,12.089849472045898,,,
,84615,156,,,,0.10000000149011612,
,84649,157,,,,,1.6808524378575385e-05
,84699,157,,,,,1.692773548711557e-05
,84749,157,,,,,1.692773548711557e-05
,84799,157,,,,,1.7046948414645158e-05
,84849,157,,,,,1.692773548711557e-05
,84899,157,,,,,1.6808524378575385e-05
,84949,157,,,,,1.692773548711557e-05
,84999,157,,,,,1.692773548711557e-05
,85049,157,,,,,1.692773548711557e-05
,85099,157,,,,,1.692773548711557e-05
,85149,157,,,,,1.692773548711557e-05
,85189,157,0.08309999853372574,12.089848518371582,,,
,85189,157,,,,0.10000000149011612,
,85199,158,,,,,1.692773548711557e-05
,85249,158,,,,,1.6808524378575385e-05
,85299,158,,,,,1.6808524378575385e-05
,85349,158,,,,,1.6808524378575385e-05
,85399,158,,,,,1.6808524378575385e-05
,85449,158,,,,,1.6808524378575385e-05
,85499,158,,,,,1.6808524378575385e-05
,85549,158,,,,,1.692773548711557e-05
,85599,158,,,,,1.6808524378575385e-05
,85649,158,,,,,1.692773548711557e-05
,85699,158,,,,,1.692773548711557e-05
,85749,158,,,,,1.6808524378575385e-05
,85763,158,0.08309999853372574,12.089848518371582,,,
,85763,158,,,,0.10000000149011612,
,85799,159,,,,,1.6808524378575385e-05
,85849,159,,,,,1.6808524378575385e-05
,85899,159,,,,,1.6808524378575385e-05
,85949,159,,,,,1.6808524378575385e-05
,85999,159,,,,,1.6808524378575385e-05
,86049,159,,,,,1.6808524378575385e-05
,86099,159,,,,,1.6808524378575385e-05
,86149,159,,,,,1.6808524378575385e-05
,86199,159,,,,,1.6808524378575385e-05
,86249,159,,,,,1.6808524378575385e-05
,86299,159,,,,,1.6808524378575385e-05
,86337,159,0.08309999853372574,12.091437339782715,,,
,86337,159,,,,0.10000000149011612,
,86349,160,,,,,1.6808524378575385e-05
,86399,160,,,,,1.6808524378575385e-05
,86449,160,,,,,1.6808524378575385e-05
,86499,160,,,,,1.6808524378575385e-05
,86549,160,,,,,1.6808524378575385e-05
,86599,160,,,,,1.6808524378575385e-05
,86649,160,,,,,1.6808524378575385e-05
,86699,160,,,,,1.6808524378575385e-05
,86749,160,,,,,1.6808524378575385e-05
,86799,160,,,,,1.66893132700352e-05
,86849,160,,,,,1.6808524378575385e-05
,86899,160,,,,,1.66893132700352e-05
,86911,160,0.08309999853372574,12.092755317687988,,,
,86911,160,,,,0.10000000149011612,
,86949,161,,,,,1.6808524378575385e-05
,86999,161,,,,,1.66893132700352e-05
,87049,161,,,,,1.66893132700352e-05
,87099,161,,,,,1.66893132700352e-05
,87149,161,,,,,1.66893132700352e-05
,87199,161,,,,,1.66893132700352e-05
,87249,161,,,,,1.66893132700352e-05
,87299,161,,,,,1.6808524378575385e-05
,87349,161,,,,,1.66893132700352e-05
,87399,161,,,,,1.66893132700352e-05
,87449,161,,,,,1.66893132700352e-05
,87485,161,0.08309999853372574,12.092771530151367,,,
,87485,161,,,,0.10000000149011612,
,87499,162,,,,,1.66893132700352e-05
,87549,162,,,,,1.66893132700352e-05
,87599,162,,,,,1.66893132700352e-05
,87649,162,,,,,1.66893132700352e-05
,87699,162,,,,,1.66893132700352e-05
,87749,162,,,,,1.66893132700352e-05
,87799,162,,,,,1.66893132700352e-05
,87849,162,,,,,1.66893132700352e-05
,87899,162,,,,,1.66893132700352e-05
,87949,162,,,,,1.66893132700352e-05
,87999,162,,,,,1.66893132700352e-05
,88049,162,,,,,1.66893132700352e-05
,88059,162,0.08309999853372574,12.093564987182617,,,
,88059,162,,,,0.10000000149011612,
,88099,163,,,,,1.66893132700352e-05
,88149,163,,,,,1.66893132700352e-05
,88199,163,,,,,1.66893132700352e-05
,88249,163,,,,,1.66893132700352e-05
,88299,163,,,,,1.66893132700352e-05
,88349,163,,,,,1.66893132700352e-05
,88399,163,,,,,1.66893132700352e-05
,88449,163,,,,,1.66893132700352e-05
,88499,163,,,,,1.66893132700352e-05
,88549,163,,,,,1.66893132700352e-05
,88599,163,,,,,1.66893132700352e-05
,88633,163,0.08309999853372574,12.099853515625,,,
,88633,163,,,,0.10000000149011612,
,88649,164,,,,,1.66893132700352e-05
,88699,164,,,,,1.66893132700352e-05
,88749,164,,,,,1.66893132700352e-05
,88799,164,,,,,1.66893132700352e-05
,88849,164,,,,,1.66893132700352e-05
,88899,164,,,,,1.6570105799473822e-05
,88949,164,,,,,1.6570105799473822e-05
,88999,164,,,,,1.6570105799473822e-05
,89049,164,,,,,1.6570105799473822e-05
,89099,164,,,,,1.6570105799473822e-05
,89149,164,,,,,1.6570105799473822e-05
,89199,164,,,,,1.6570105799473822e-05
,89207,164,0.08309999853372574,12.107745170593262,,,
,89207,164,,,,0.10000000149011612,
,89249,165,,,,,1.6570105799473822e-05
,89299,165,,,,,1.6570105799473822e-05
,89349,165,,,,,1.6570105799473822e-05
,89399,165,,,,,1.6570105799473822e-05
,89449,165,,,,,1.6570105799473822e-05
,89499,165,,,,,1.6570105799473822e-05
,89549,165,,,,,1.6570105799473822e-05
,89599,165,,,,,1.6570105799473822e-05
,89649,165,,,,,1.6570105799473822e-05
,89699,165,,,,,1.6570105799473822e-05
,89749,165,,,,,1.645089650992304e-05
,89781,165,0.08309999853372574,12.116426467895508,,,
,89781,165,,,,0.10000000149011612,
,89799,166,,,,,1.6570105799473822e-05
,89849,166,,,,,1.645089650992304e-05
,89899,166,,,,,1.645089650992304e-05
,89949,166,,,,,1.645089650992304e-05
,89999,166,,,,,1.645089650992304e-05
,90049,166,,,,,1.6570105799473822e-05
,90099,166,,,,,1.645089650992304e-05
,90149,166,,,,,1.6570105799473822e-05
,90199,166,,,,,1.645089650992304e-05
,90249,166,,,,,1.6570105799473822e-05
,90299,166,,,,,1.6570105799473822e-05
,90349,166,,,,,1.645089650992304e-05
,90355,166,0.08309999853372574,12.11642837524414,,,
,90355,166,,,,0.10000000149011612,
,90399,167,,,,,1.645089650992304e-05
,90449,167,,,,,1.645089650992304e-05
,90499,167,,,,,1.645089650992304e-05
,90549,167,,,,,1.645089650992304e-05
,90599,167,,,,,1.645089650992304e-05
,90649,167,,,,,1.645089650992304e-05
,90699,167,,,,,1.645089650992304e-05
,90749,167,,,,,1.645089650992304e-05
,90799,167,,,,,1.645089650992304e-05
,90849,167,,,,,1.645089650992304e-05
,90899,167,,,,,1.645089650992304e-05
,90929,167,0.08309999853372574,12.117057800292969,,,
,90929,167,,,,0.10000000149011612,
,90949,168,,,,,1.645089650992304e-05
,90999,168,,,,,1.645089650992304e-05
,91049,168,,,,,1.645089650992304e-05
,91099,168,,,,,1.645089650992304e-05
,91149,168,,,,,1.645089650992304e-05
,91199,168,,,,,1.645089650992304e-05
,91249,168,,,,,1.645089650992304e-05
,91299,168,,,,,1.6212485206779093e-05
,91349,168,,,,,1.6212485206779093e-05
,91399,168,,,,,1.645089650992304e-05
,91449,168,,,,,1.645089650992304e-05
,91499,168,,,,,1.645089650992304e-05
,91503,168,0.08309999853372574,12.119434356689453,,,
,91503,168,,,,0.10000000149011612,
,91549,169,,,,,1.6212485206779093e-05
,91599,169,,,,,1.6212485206779093e-05
,91649,169,,,,,1.6331683582393453e-05
,91699,169,,,,,1.645089650992304e-05
,91749,169,,,,,1.6331683582393453e-05
,91799,169,,,,,1.645089650992304e-05
,91849,169,,,,,1.6212485206779093e-05
,91899,169,,,,,1.6212485206779093e-05
,91949,169,,,,,1.645089650992304e-05
,91999,169,,,,,1.6212485206779093e-05
,92049,169,,,,,1.645089650992304e-05
,92077,169,0.08309999853372574,12.119434356689453,,,
,92077,169,,,,0.10000000149011612,
,92099,170,,,,,1.6212485206779093e-05
,92149,170,,,,,1.6212485206779093e-05
,92199,170,,,,,1.6212485206779093e-05
,92249,170,,,,,1.6212485206779093e-05
,92299,170,,,,,1.6331683582393453e-05
,92349,170,,,,,1.645089650992304e-05
,92399,170,,,,,1.6212485206779093e-05
,92449,170,,,,,1.6212485206779093e-05
,92499,170,,,,,1.6212485206779093e-05
,92549,170,,,,,1.6212485206779093e-05
,92599,170,,,,,1.6212485206779093e-05
,92649,170,,,,,1.645089650992304e-05
,92651,170,0.08309999853372574,12.119440078735352,,,
,92651,170,,,,0.10000000149011612,
,92699,171,,,,,1.6212485206779093e-05
,92749,171,,,,,1.6212485206779093e-05
,92799,171,,,,,1.6212485206779093e-05
,92849,171,,,,,1.6212485206779093e-05
,92899,171,,,,,1.645089650992304e-05
,92949,171,,,,,1.6212485206779093e-05
,92999,171,,,,,1.6212485206779093e-05
,93049,171,,,,,1.6212485206779093e-05
,93099,171,,,,,1.6212485206779093e-05
,93149,171,,,,,1.6212485206779093e-05
,93199,171,,,,,1.6331683582393453e-05
,93225,171,0.08309999853372574,12.11943531036377,,,
,93225,171,,,,0.10000000149011612,
,93249,172,,,,,1.6212485206779093e-05
,93299,172,,,,,1.6212485206779093e-05
,93349,172,,,,,1.6212485206779093e-05
,93399,172,,,,,1.6212485206779093e-05
,93449,172,,,,,1.6212485206779093e-05
,93499,172,,,,,1.6212485206779093e-05
,93549,172,,,,,1.6212485206779093e-05
,93599,172,,,,,1.6212485206779093e-05
,93649,172,,,,,1.6212485206779093e-05
,93699,172,,,,,1.6212485206779093e-05
,93749,172,,,,,1.6212485206779093e-05
,93799,172,,,,,1.6212485206779093e-05
,93799,172,0.08309999853372574,12.119572639465332,,,
,93799,172,,,,0.10000000149011612,
,93849,173,,,,,1.6212485206779093e-05
,93899,173,,,,,1.6212485206779093e-05
,93949,173,,,,,1.6212485206779093e-05
,93999,173,,,,,1.6212485206779093e-05
,94049,173,,,,,1.6212485206779093e-05
,94099,173,,,,,1.6212485206779093e-05
,94149,173,,,,,1.6212485206779093e-05
,94199,173,,,,,1.6212485206779093e-05
,94249,173,,,,,1.6212485206779093e-05
,94299,173,,,,,1.6212485206779093e-05
,94349,173,,,,,1.6212485206779093e-05
,94373,173,0.08309999853372574,12.123576164245605,,,
,94373,173,,,,0.10000000149011612,
,94399,174,,,,,1.6212485206779093e-05
,94449,174,,,,,1.6212485206779093e-05
,94499,174,,,,,1.6212485206779093e-05
,94549,174,,,,,1.6212485206779093e-05
,94599,174,,,,,1.6212485206779093e-05
,94649,174,,,,,1.6212485206779093e-05
,94699,174,,,,,1.6212485206779093e-05
,94749,174,,,,,1.6212485206779093e-05
,94799,174,,,,,1.6093274098238908e-05
,94849,174,,,,,1.6093274098238908e-05
,94899,174,,,,,1.6093274098238908e-05
,94947,174,0.08309999853372574,12.1294584274292,,,
,94947,174,,,,0.10000000149011612,
,94949,175,,,,,1.6093274098238908e-05
,94999,175,,,,,1.6093274098238908e-05
,95049,175,,,,,1.6093274098238908e-05
,95099,175,,,,,1.6093274098238908e-05
,95149,175,,,,,1.6093274098238908e-05
,95199,175,,,,,1.6093274098238908e-05
,95249,175,,,,,1.6093274098238908e-05
,95299,175,,,,,1.6093274098238908e-05
,95349,175,,,,,1.6093274098238908e-05
,95399,175,,,,,1.6093274098238908e-05
,95449,175,,,,,1.6093274098238908e-05
,95499,175,,,,,1.6093274098238908e-05
,95521,175,0.08309999853372574,12.134824752807617,,,
,95521,175,,,,0.10000000149011612,
,95549,176,,,,,1.6093274098238908e-05
,95599,176,,,,,1.6093274098238908e-05
,95649,176,,,,,1.6093274098238908e-05
,95699,176,,,,,1.6093274098238908e-05
,95749,176,,,,,1.6093274098238908e-05
,95799,176,,,,,1.6093274098238908e-05
,95849,176,,,,,1.6093274098238908e-05
,95899,176,,,,,1.6093274098238908e-05
,95949,176,,,,,1.5974062989698723e-05
,95999,176,,,,,1.5974062989698723e-05
,96049,176,,,,,1.5974062989698723e-05
,96095,176,0.08309999853372574,12.140713691711426,,,
,96095,176,,,,0.10000000149011612,
,96099,177,,,,,1.5974062989698723e-05
,96149,177,,,,,1.5974062989698723e-05
,96199,177,,,,,1.5974062989698723e-05
,96249,177,,,,,1.5974062989698723e-05
,96299,177,,,,,1.5974062989698723e-05
,96349,177,,,,,1.5974062989698723e-05
,96399,177,,,,,1.5974062989698723e-05
,96449,177,,,,,1.5974062989698723e-05
,96499,177,,,,,1.5974062989698723e-05
,96549,177,,,,,1.5974062989698723e-05
,96599,177,,,,,1.5974062989698723e-05
,96649,177,,,,,1.5974062989698723e-05
,96669,177,0.08309999853372574,12.14135456085205,,,
,96669,177,,,,0.10000000149011612,
,96699,178,,,,,1.5974062989698723e-05
,96749,178,,,,,1.5974062989698723e-05
,96799,178,,,,,1.5974062989698723e-05
,96849,178,,,,,1.5974062989698723e-05
,96899,178,,,,,1.5974062989698723e-05
,96949,178,,,,,1.5974062989698723e-05
,96999,178,,,,,1.5974062989698723e-05
,97049,178,,,,,1.5974062989698723e-05
,97099,178,,,,,1.5974062989698723e-05
,97149,178,,,,,1.5974062989698723e-05
,97199,178,,,,,1.5974062989698723e-05
,97243,178,0.08309999853372574,12.145570755004883,,,
,97243,178,,,,0.10000000149011612,
,97249,179,,,,,1.5974062989698723e-05
,97299,179,,,,,1.5974062989698723e-05
,97349,179,,,,,1.5974062989698723e-05
,97399,179,,,,,1.5974062989698723e-05
,97449,179,,,,,1.5974062989698723e-05
,97499,179,,,,,1.5974062989698723e-05
,97549,179,,,,,1.5974062989698723e-05
,97599,179,,,,,1.5735646229586564e-05
,97649,179,,,,,1.5974062989698723e-05
,97699,179,,,,,1.5735646229586564e-05
,97749,179,,,,,1.5974062989698723e-05
,97799,179,,,,,1.5974062989698723e-05
,97817,179,0.08309999853372574,12.149984359741211,,,
,97817,179,,,,0.10000000149011612,
,97849,180,,,,,1.5974062989698723e-05
,97899,180,,,,,1.5854853700147942e-05
,97949,180,,,,,1.5974062989698723e-05
,97999,180,,,,,1.5974062989698723e-05
,98049,180,,,,,1.5974062989698723e-05
,98099,180,,,,,1.5974062989698723e-05
,98149,180,,,,,1.5735646229586564e-05
,98199,180,,,,,1.5735646229586564e-05
,98249,180,,,,,1.5854853700147942e-05
,98299,180,,,,,1.5974062989698723e-05
,98349,180,,,,,1.5974062989698723e-05
,98391,180,0.08309999853372574,12.149991989135742,,,
,98391,180,,,,0.10000000149011612,
,98399,181,,,,,1.5735646229586564e-05
,98449,181,,,,,1.5974062989698723e-05
,98499,181,,,,,1.5735646229586564e-05
,98549,181,,,,,1.5974062989698723e-05
,98599,181,,,,,1.5735646229586564e-05
,98649,181,,,,,1.5735646229586564e-05
,98699,181,,,,,1.5735646229586564e-05
,98749,181,,,,,1.5735646229586564e-05
,98799,181,,,,,1.5974062989698723e-05
,98849,181,,,,,1.5735646229586564e-05
,98899,181,,,,,1.5735646229586564e-05
,98949,181,,,,,1.5974062989698723e-05
,98965,181,0.08309999853372574,12.149982452392578,,,
,98965,181,,,,0.10000000149011612,
,98999,182,,,,,1.5735646229586564e-05
,99049,182,,,,,1.5735646229586564e-05
,99099,182,,,,,1.5735646229586564e-05
,99149,182,,,,,1.5735646229586564e-05
,99199,182,,,,,1.5735646229586564e-05
,99249,182,,,,,1.5735646229586564e-05
,99299,182,,,,,1.5735646229586564e-05
,99349,182,,,,,1.5735646229586564e-05
,99399,182,,,,,1.5974062989698723e-05
,99449,182,,,,,1.5974062989698723e-05
,99499,182,,,,,1.5735646229586564e-05
,99539,182,0.08309999853372574,12.149994850158691,,,
,99539,182,,,,0.10000000149011612,
,99549,183,,,,,1.5735646229586564e-05
,99599,183,,,,,1.5735646229586564e-05
,99649,183,,,,,1.5735646229586564e-05
,99699,183,,,,,1.5735646229586564e-05
,99749,183,,,,,1.5735646229586564e-05
,99799,183,,,,,1.5735646229586564e-05
,99849,183,,,,,1.5735646229586564e-05
,99899,183,,,,,1.5735646229586564e-05
,99949,183,,,,,1.5735646229586564e-05
,99999,183,,,,,1.5735646229586564e-05
,100049,183,,,,,1.5735646229586564e-05
,100099,183,,,,,1.5735646229586564e-05
,100113,183,0.08309999853372574,12.149993896484375,,,
,100113,183,,,,0.10000000149011612,
,100149,184,,,,,1.5735646229586564e-05
,100199,184,,,,,1.5735646229586564e-05
,100249,184,,,,,1.5735646229586564e-05
,100299,184,,,,,1.5735646229586564e-05
,100349,184,,,,,1.5735646229586564e-05
,100399,184,,,,,1.5735646229586564e-05
,100449,184,,,,,1.5735646229586564e-05
,100499,184,,,,,1.5735646229586564e-05
,100549,184,,,,,1.5735646229586564e-05
,100599,184,,,,,1.5735646229586564e-05
,100649,184,,,,,1.5735646229586564e-05
,100687,184,0.08309999853372574,12.151251792907715,,,
,100687,184,,,,0.10000000149011612,
,100699,185,,,,,1.5735646229586564e-05
,100749,185,,,,,1.5735646229586564e-05
,100799,185,,,,,1.5735646229586564e-05
,100849,185,,,,,1.5735646229586564e-05
,100899,185,,,,,1.5735646229586564e-05
,100949,185,,,,,1.5735646229586564e-05
,100999,185,,,,,1.5735646229586564e-05
,101049,185,,,,,1.561643512104638e-05
,101099,185,,,,,1.5735646229586564e-05
,101149,185,,,,,1.5735646229586564e-05
,101199,185,,,,,1.5735646229586564e-05
,101249,185,,,,,1.561643512104638e-05
,101261,185,0.08309999853372574,12.15308952331543,,,
,101261,185,,,,0.10000000149011612,
,101299,186,,,,,1.561643512104638e-05
,101349,186,,,,,1.561643512104638e-05
,101399,186,,,,,1.561643512104638e-05
,101449,186,,,,,1.561643512104638e-05
,101499,186,,,,,1.5735646229586564e-05
,101549,186,,,,,1.561643512104638e-05
,101599,186,,,,,1.561643512104638e-05
,101649,186,,,,,1.561643512104638e-05
,101699,186,,,,,1.561643512104638e-05
,101749,186,,,,,1.5735646229586564e-05
,101799,186,,,,,1.561643512104638e-05
,101835,186,0.08309999853372574,12.153096199035645,,,
,101835,186,,,,0.10000000149011612,
,101849,187,,,,,1.561643512104638e-05
,101899,187,,,,,1.561643512104638e-05
,101949,187,,,,,1.561643512104638e-05
,101999,187,,,,,1.561643512104638e-05
,102049,187,,,,,1.561643512104638e-05
,102099,187,,,,,1.5735646229586564e-05
,102149,187,,,,,1.561643512104638e-05
,102199,187,,,,,1.5735646229586564e-05
,102249,187,,,,,1.561643512104638e-05
,102299,187,,,,,1.5735646229586564e-05
,102349,187,,,,,1.561643512104638e-05
,102399,187,,,,,1.561643512104638e-05
,102409,187,0.08309999853372574,12.153115272521973,,,
,102409,187,,,,0.10000000149011612,
,102449,188,,,,,1.5735646229586564e-05
,102499,188,,,,,1.5735646229586564e-05
,102549,188,,,,,1.561643512104638e-05
,102599,188,,,,,1.5735646229586564e-05
,102649,188,,,,,1.561643512104638e-05
,102699,188,,,,,1.561643512104638e-05
,102749,188,,,,,1.561643512104638e-05
,102799,188,,,,,1.561643512104638e-05
,102849,188,,,,,1.561643512104638e-05
,102899,188,,,,,1.561643512104638e-05
,102949,188,,,,,1.561643512104638e-05
,102983,188,0.08309999853372574,12.153100967407227,,,
,102983,188,,,,0.10000000149011612,
,102999,189,,,,,1.561643512104638e-05
,103049,189,,,,,1.561643512104638e-05
,103099,189,,,,,1.561643512104638e-05
,103149,189,,,,,1.561643512104638e-05
,103199,189,,,,,1.561643512104638e-05
,103249,189,,,,,1.561643512104638e-05
,103299,189,,,,,1.561643512104638e-05
,103349,189,,,,,1.561643512104638e-05
,103399,189,,,,,1.561643512104638e-05
,103449,189,,,,,1.561643512104638e-05
,103499,189,,,,,1.561643512104638e-05
,103549,189,,,,,1.561643512104638e-05
,103557,189,0.08309999853372574,12.153225898742676,,,
,103557,189,,,,0.10000000149011612,
,103599,190,,,,,1.561643512104638e-05
,103649,190,,,,,1.561643512104638e-05
,103699,190,,,,,1.561643512104638e-05
,103749,190,,,,,1.561643512104638e-05
,103799,190,,,,,1.561643512104638e-05
,103849,190,,,,,1.561643512104638e-05
,103899,190,,,,,1.561643512104638e-05
,103949,190,,,,,1.561643512104638e-05
,103999,190,,,,,1.561643512104638e-05
,104049,190,,,,,1.561643512104638e-05
,104099,190,,,,,1.561643512104638e-05
,104131,190,0.08309999853372574,12.155904769897461,,,
,104131,190,,,,0.10000000149011612,
,104149,191,,,,,1.561643512104638e-05
,104199,191,,,,,1.561643512104638e-05
,104249,191,,,,,1.561643512104638e-05
,104299,191,,,,,1.561643512104638e-05
,104349,191,,,,,1.561643512104638e-05
,104399,191,,,,,1.561643512104638e-05
,104449,191,,,,,1.561643512104638e-05
,104499,191,,,,,1.561643512104638e-05
,104549,191,,,,,1.561643512104638e-05
,104599,191,,,,,1.561643512104638e-05
,104649,191,,,,,1.561643512104638e-05
,104699,191,,,,,1.561643512104638e-05
,104705,191,0.08309999853372574,12.160988807678223,,,
,104705,191,,,,0.10000000149011612,
,104749,192,,,,,1.5616433302056976e-05
,104799,192,,,,,1.5616433302056976e-05
,104849,192,,,,,1.5616433302056976e-05
,104899,192,,,,,1.5616433302056976e-05
,104949,192,,,,,1.5616433302056976e-05
,104999,192,,,,,1.5616433302056976e-05
,105049,192,,,,,1.5616433302056976e-05
,105099,192,,,,,1.5616433302056976e-05
,105149,192,,,,,1.549722219351679e-05
,105199,192,,,,,1.549722219351679e-05
,105249,192,,,,,1.549722219351679e-05
,105279,192,0.08309999853372574,12.16644287109375,,,
,105279,192,,,,0.10000000149011612,
,105299,193,,,,,1.549722219351679e-05
,105349,193,,,,,1.549722219351679e-05
,105399,193,,,,,1.549722219351679e-05
,105449,193,,,,,1.549722219351679e-05
,105499,193,,,,,1.549722219351679e-05
,105549,193,,,,,1.549722219351679e-05
,105599,193,,,,,1.549722219351679e-05
,105649,193,,,,,1.549722219351679e-05
,105699,193,,,,,1.549722219351679e-05
,105749,193,,,,,1.549722219351679e-05
,105799,193,,,,,1.549722219351679e-05
,105849,193,,,,,1.549722219351679e-05
,105853,193,0.08309999853372574,12.170110702514648,,,
,105853,193,,,,0.10000000149011612,
,105899,194,,,,,1.549722219351679e-05
,105949,194,,,,,1.549722219351679e-05
,105999,194,,,,,1.549722219351679e-05
,106049,194,,,,,1.549722219351679e-05
,106099,194,,,,,1.549722219351679e-05
,106149,194,,,,,1.549722219351679e-05
,106199,194,,,,,1.549722219351679e-05
,106249,194,,,,,1.549722219351679e-05
,106299,194,,,,,1.549722219351679e-05
,106349,194,,,,,1.549722219351679e-05
,106399,194,,,,,1.549722219351679e-05
,106427,194,0.08309999853372574,12.176434516906738,,,
,106427,194,,,,0.10000000149011612,
,106449,195,,,,,1.549722219351679e-05
,106499,195,,,,,1.549722219351679e-05
,106549,195,,,,,1.549722219351679e-05
,106599,195,,,,,1.549722219351679e-05
,106649,195,,,,,1.5378011084976606e-05
,106699,195,,,,,1.5378011084976606e-05
,106749,195,,,,,1.5378011084976606e-05
,106799,195,,,,,1.5378011084976606e-05
,106849,195,,,,,1.5378011084976606e-05
,106899,195,,,,,1.549722219351679e-05
,106949,195,,,,,1.549722219351679e-05
,106999,195,,,,,1.549722219351679e-05
,107001,195,0.08309999853372574,12.178393363952637,,,
,107001,195,,,,0.10000000149011612,
,107049,196,,,,,1.549722219351679e-05
,107099,196,,,,,1.549722219351679e-05
,107149,196,,,,,1.549722219351679e-05
,107199,196,,,,,1.5378011084976606e-05
,107249,196,,,,,1.5378011084976606e-05
,107299,196,,,,,1.5378011084976606e-05
,107349,196,,,,,1.5378011084976606e-05
,107399,196,,,,,1.5378011084976606e-05
,107449,196,,,,,1.5378011084976606e-05
,107499,196,,,,,1.5378011084976606e-05
,107549,196,,,,,1.5378011084976606e-05
,107575,196,0.08309999853372574,12.178401947021484,,,
,107575,196,,,,0.10000000149011612,
,107599,197,,,,,1.5378011084976606e-05
,107649,197,,,,,1.549722219351679e-05
,107699,197,,,,,1.549722219351679e-05
,107749,197,,,,,1.5378011084976606e-05
,107799,197,,,,,1.5378011084976606e-05
,107849,197,,,,,1.5378011084976606e-05
,107899,197,,,,,1.5378011084976606e-05
,107949,197,,,,,1.549722219351679e-05
,107999,197,,,,,1.5378011084976606e-05
,108049,197,,,,,1.5378011084976606e-05
,108099,197,,,,,1.5378011084976606e-05
,108149,197,,,,,1.5378011084976606e-05
,108149,197,0.08309999853372574,12.178393363952637,,,
,108149,197,,,,0.10000000149011612,
,108199,198,,,,,1.549722219351679e-05
,108249,198,,,,,1.5378011084976606e-05
,108299,198,,,,,1.5378011084976606e-05
,108349,198,,,,,1.5378011084976606e-05
,108399,198,,,,,1.5378011084976606e-05
,108449,198,,,,,1.5378011084976606e-05
,108499,198,,,,,1.5378011084976606e-05
,108549,198,,,,,1.5378011084976606e-05
,108599,198,,,,,1.5378011084976606e-05
,108649,198,,,,,1.5378011084976606e-05
,108699,198,,,,,1.5378011084976606e-05
,108723,198,0.08309999853372574,12.178417205810547,,,
,108723,198,,,,0.10000000149011612,
,108749,199,,,,,1.5378011084976606e-05
,108799,199,,,,,1.5378011084976606e-05
,108849,199,,,,,1.5378011084976606e-05
,108899,199,,,,,1.5378011084976606e-05
,108949,199,,,,,1.5378011084976606e-05
,108999,199,,,,,1.5378011084976606e-05
,109049,199,,,,,1.5378011084976606e-05
,109099,199,,,,,1.5378011084976606e-05
,109149,199,,,,,1.5378011084976606e-05
,109199,199,,,,,1.5378011084976606e-05
,109249,199,,,,,1.5378011084976606e-05
,109297,199,0.08309999853372574,12.17967700958252,,,
,109297,199,,,,0.10000000149011612,
,109299,200,,,,,1.5378011084976606e-05
,109349,200,,,,,1.5378011084976606e-05
,109399,200,,,,,1.5378011084976606e-05
,109449,200,,,,,1.5378011084976606e-05
,109499,200,,,,,1.5378011084976606e-05
,109549,200,,,,,1.5378011084976606e-05
,109599,200,,,,,1.5378011084976606e-05
,109649,200,,,,,1.5378011084976606e-05
,109699,200,,,,,1.5139591596380342e-05
,109749,200,,,,,1.5258801795425825e-05
,109799,200,,,,,1.5139591596380342e-05
,109849,200,,,,,1.5378011084976606e-05
