step,train_loss,epoch,test_acc
83949,1.5436298847198486,215,
83999,1.3809247016906738,215,
84049,1.508509874343872,215,
84099,1.6050422191619873,215,
84149,1.320383071899414,215,
84199,1.6104393005371094,215,
84239,,215,0.9218999743461609
84249,1.5858381986618042,216,
84299,1.3850443363189697,216,
84349,1.4349336624145508,216,
84399,1.4372230768203735,216,
84449,1.615793228149414,216,
84499,1.5513252019882202,216,
84549,1.4394934177398682,216,
84599,1.4250717163085938,216,
84629,,216,0.9210000038146973
84649,1.5907002687454224,217,
84699,1.5770511627197266,217,
84749,1.461907982826233,217,
84799,1.587503433227539,217,
84849,1.5967903137207031,217,
84899,1.3878039121627808,217,
84949,1.6043545007705688,217,
84999,1.55836021900177,217,
85019,,217,0.9226999878883362
85049,1.594547152519226,218,
85099,1.3816698789596558,218,
85149,1.5308023691177368,218,
85199,1.4962221384048462,218,
85249,1.524733066558838,218,
85299,1.3281627893447876,218,
85349,1.5256211757659912,218,
85399,1.5245459079742432,218,
85409,,218,0.9214000105857849
85449,1.6086982488632202,219,
85499,1.4957129955291748,219,
85549,1.5274782180786133,219,
85599,1.2779710292816162,219,
85649,1.521181583404541,219,
85699,1.4830706119537354,219,
85749,1.5077546834945679,219,
85799,1.3536126613616943,219,
85799,,219,0.9218999743461609
85849,1.5236191749572754,220,
85899,1.432400107383728,220,
85949,1.581002950668335,220,
85999,1.3463492393493652,220,
86049,1.3259717226028442,220,
86099,1.1038798093795776,220,
86149,1.3780908584594727,220,
86189,,220,0.9233999848365784
86199,1.5863232612609863,221,
86249,1.545235276222229,221,
86299,1.5620739459991455,221,
86349,1.4185681343078613,221,
86399,1.5001227855682373,221,
86449,1.4644992351531982,221,
86499,1.4181363582611084,221,
86549,1.37873375415802,221,
86579,,221,0.9196000099182129
86599,1.6326770782470703,222,
86649,1.4955775737762451,222,
86699,1.5788145065307617,222,
86749,1.2535240650177002,222,
86799,1.394308090209961,222,
86849,1.593322515487671,222,
86899,1.3597344160079956,222,
86949,1.215760350227356,222,
86969,,222,0.9230999946594238
86999,1.258531928062439,223,
87049,1.623673915863037,223,
87099,1.2878220081329346,223,
87149,1.4875144958496094,223,
87199,1.6103153228759766,223,
87249,1.5634477138519287,223,
87299,1.2040047645568848,223,
87349,1.5731950998306274,223,
87359,,223,0.9221000075340271
87399,1.52120840549469,224,
87449,1.567126989364624,224,
87499,1.4350886344909668,224,
87549,1.5000591278076172,224,
87599,1.5704572200775146,224,
87649,1.4997098445892334,224,
87699,1.5852209329605103,224,
87749,1.4669411182403564,224,
87749,,224,0.9236000180244446
87799,1.5797767639160156,225,
87849,1.377305269241333,225,
87899,1.552833080291748,225,
87949,1.5047829151153564,225,
87999,1.5728685855865479,225,
88049,1.5327104330062866,225,
88099,1.6221394538879395,225,
88139,,225,0.9229999780654907
88149,1.462049961090088,226,
88199,1.107581615447998,226,
88249,1.591360330581665,226,
88299,1.545886754989624,226,
88349,1.3902243375778198,226,
88399,1.6639323234558105,226,
88449,1.6320273876190186,226,
88499,1.5910060405731201,226,
88529,,226,0.9232000112533569
88549,1.3014192581176758,227,
88599,1.6435728073120117,227,
88649,1.479540228843689,227,
88699,1.4543894529342651,227,
88749,1.5463266372680664,227,
88799,1.627032995223999,227,
88849,1.5121322870254517,227,
88899,1.6005833148956299,227,
88919,,227,0.9214000105857849
88949,1.492258071899414,228,
88999,1.432865023612976,228,
89049,1.5534213781356812,228,
89099,1.4623689651489258,228,
89149,1.4623641967773438,228,
89199,1.4997305870056152,228,
89249,1.522343635559082,228,
89299,1.546790361404419,228,
89309,,228,0.9207000136375427
89349,1.4342412948608398,229,
89399,1.3215532302856445,229,
89449,1.5542032718658447,229,
89499,1.3734190464019775,229,
89549,1.649338722229004,229,
89599,1.5180459022521973,229,
89649,1.3853211402893066,229,
89699,1.5515551567077637,229,
89699,,229,0.9197999835014343
89749,1.4650015830993652,230,
89799,0.9984647035598755,230,
89849,1.3014558553695679,230,
89899,1.101067066192627,230,
89949,1.5849242210388184,230,
89999,1.522688865661621,230,
90049,1.6591753959655762,230,
90089,,230,0.9217000007629395
90099,1.5735893249511719,231,
90149,1.5300180912017822,231,
90199,1.5268208980560303,231,
90249,1.426369547843933,231,
90299,1.5445568561553955,231,
90349,1.5827215909957886,231,
90399,1.6861310005187988,231,
90449,1.5411864519119263,231,
90479,,231,0.9214000105857849
90499,1.4617573022842407,232,
90549,1.49681556224823,232,
90599,1.4932914972305298,232,
90649,1.5497541427612305,232,
90699,1.2884526252746582,232,
90749,1.5742809772491455,232,
90799,1.5553326606750488,232,
90849,1.568172812461853,232,
90869,,232,0.9239000082015991
90899,1.5986766815185547,233,
90949,1.4923591613769531,233,
90999,1.2527493238449097,233,
91049,1.561608910560608,233,
91099,1.4646615982055664,233,
91149,1.4686996936798096,233,
91199,1.536468505859375,233,
91249,1.1595897674560547,233,
91259,,233,0.9218999743461609
91299,1.537367582321167,234,
91349,1.1458632946014404,234,
91399,1.2492389678955078,234,
91449,1.2974625825881958,234,
91499,1.2475695610046387,234,
91549,1.6696491241455078,234,
91599,1.2511720657348633,234,
91649,1.597278118133545,234,
91649,,234,0.9228000044822693
91699,1.5220357179641724,235,
91749,1.555187463760376,235,
91799,1.5020309686660767,235,
91849,1.5567188262939453,235,
91899,1.4568583965301514,235,
91949,1.532503604888916,235,
91999,1.5915772914886475,235,
92039,,235,0.921999990940094
92049,1.3943984508514404,236,
92099,1.451037883758545,236,
92149,1.5956156253814697,236,
92199,1.2888656854629517,236,
92249,1.5017930269241333,236,
92299,1.5347141027450562,236,
92349,1.501833200454712,236,
92399,1.5541682243347168,236,
92429,,236,0.923799991607666
92449,1.3626735210418701,237,
92499,1.5304102897644043,237,
92549,1.5139408111572266,237,
92599,1.539799451828003,237,
92649,1.601996660232544,237,
92699,1.4707695245742798,237,
92749,1.5614405870437622,237,
92799,1.4494445323944092,237,
92819,,237,0.9225000143051147
92849,1.5757299661636353,238,
92899,1.4622116088867188,238,
92949,1.5861010551452637,238,
92999,1.5559786558151245,238,
93049,1.5360474586486816,238,
93099,1.2631834745407104,238,
93149,1.387856364250183,238,
93199,1.5670201778411865,238,
93209,,238,0.9233999848365784
93249,1.5550978183746338,239,
93299,1.5926485061645508,239,
93349,1.3882087469100952,239,
93399,1.4927388429641724,239,
93449,1.5590131282806396,239,
93499,1.725851058959961,239,
93549,1.3498213291168213,239,
93599,1.491298794746399,239,
93599,,239,0.9208999872207642
93649,1.5525703430175781,240,
93699,1.3283016681671143,240,
93749,1.327012062072754,240,
93799,1.3627066612243652,240,
93849,1.4779095649719238,240,
93899,1.448573350906372,240,
93949,1.3993396759033203,240,
93989,,240,0.9215999841690063
93999,1.4877980947494507,241,
94049,1.5019404888153076,241,
94099,1.4749503135681152,241,
94149,1.4453758001327515,241,
94199,1.503260612487793,241,
94249,1.3537299633026123,241,
94299,1.4968065023422241,241,
94349,1.371673822402954,241,
94379,,241,0.9218999743461609
94399,1.3903878927230835,242,
94449,1.3801624774932861,242,
94499,1.5256705284118652,242,
94549,1.48246431350708,242,
94599,1.5954811573028564,242,
94649,1.5072181224822998,242,
94699,1.5343053340911865,242,
94749,1.3681585788726807,242,
94769,,242,0.9205999970436096
94799,1.4951841831207275,243,
94849,1.6957616806030273,243,
94899,1.6266131401062012,243,
94949,1.5499927997589111,243,
94999,1.4923055171966553,243,
95049,1.521391749382019,243,
95099,1.416141390800476,243,
95149,1.4718477725982666,243,
95159,,243,0.9253000020980835
95199,1.5503511428833008,244,
95249,1.51369047164917,244,
95299,1.545229196548462,244,
95349,1.588537573814392,244,
95399,1.5111849308013916,244,
95449,1.5479848384857178,244,
95499,1.5751373767852783,244,
95549,1.0994929075241089,244,
95549,,244,0.9236000180244446
95599,1.5311356782913208,245,
95649,1.6606342792510986,245,
95699,1.604682207107544,245,
95749,1.541058897972107,245,
95799,1.2153985500335693,245,
95849,1.283308982849121,245,
95899,1.2767044305801392,245,
95939,,245,0.9243000149726868
95949,1.571956753730774,246,
95999,1.4012160301208496,246,
96049,1.4636796712875366,246,
96099,1.4529087543487549,246,
96149,1.4905422925949097,246,
96199,1.5564444065093994,246,
96249,1.5921353101730347,246,
96299,1.4365129470825195,246,
96329,,246,0.9241999983787537
96349,1.4618091583251953,247,
96399,1.512674331665039,247,
96449,1.3050727844238281,247,
96499,1.520911455154419,247,
96549,1.4451563358306885,247,
96599,1.6624362468719482,247,
96649,1.4790071249008179,247,
96699,1.4988548755645752,247,
96719,,247,0.9236999750137329
96749,1.0373685359954834,248,
96799,1.3763401508331299,248,
96849,1.5193231105804443,248,
96899,1.395327091217041,248,
96949,1.511261224746704,248,
96999,1.5633851289749146,248,
97049,1.5471117496490479,248,
97099,1.462443470954895,248,
97109,,248,0.9215999841690063
97149,1.4890038967132568,249,
97199,1.6099529266357422,249,
97249,1.484366774559021,249,
97299,1.2739757299423218,249,
97349,1.2340631484985352,249,
97399,1.486943006515503,249,
97449,1.3678481578826904,249,
97499,1.1325105428695679,249,
97499,,249,0.9230999946594238
97549,1.4899824857711792,250,
97599,1.6307971477508545,250,
97649,1.2517938613891602,250,
97699,1.3305540084838867,250,
97749,1.5139989852905273,250,
97799,1.4996709823608398,250,
97849,1.5358214378356934,250,
97889,,250,0.9243999719619751
97899,1.4709140062332153,251,
97949,1.5265305042266846,251,
97999,1.3444621562957764,251,
98049,1.3404419422149658,251,
98099,1.5174119472503662,251,
98149,1.129531979560852,251,
98199,1.6942894458770752,251,
98249,1.5051417350769043,251,
98279,,251,0.9235000014305115
98299,1.5574363470077515,252,
98349,1.4864144325256348,252,
98399,1.44331693649292,252,
98449,1.4789726734161377,252,
98499,1.4833745956420898,252,
98549,1.49652099609375,252,
98599,1.4964542388916016,252,
98649,1.47224760055542,252,
98669,,252,0.9211000204086304
98699,1.6118642091751099,253,
98749,1.5392931699752808,253,
98799,1.410051703453064,253,
98849,1.6077675819396973,253,
98899,1.5039483308792114,253,
98949,1.5730841159820557,253,
98999,1.541630506515503,253,
99049,1.600149393081665,253,
99059,,253,0.9230999946594238
99099,1.388637900352478,254,
99149,1.18989896774292,254,
99199,1.4851871728897095,254,
99249,1.5674397945404053,254,
99299,1.4348657131195068,254,
99349,1.5773625373840332,254,
99399,1.5096960067749023,254,
99449,1.5173096656799316,254,
99449,,254,0.9246000051498413
99499,1.4689635038375854,255,
99549,1.3594422340393066,255,
99599,1.4696955680847168,255,
99649,1.5727033615112305,255,
99699,1.582897424697876,255,
99749,1.4905405044555664,255,
99799,1.4881296157836914,255,
99839,,255,0.9243000149726868
99849,1.398116111755371,256,
99899,1.5594408512115479,256,
99949,1.477845311164856,256,
99999,1.4305822849273682,256,
100049,1.517212152481079,256,
100099,1.5572645664215088,256,
100149,1.425047755241394,256,
100199,1.6678597927093506,256,
100229,,256,0.9247999787330627
100249,1.4794116020202637,257,
100299,1.505768060684204,257,
100349,1.3810639381408691,257,
100399,1.3297100067138672,257,
100449,1.4827123880386353,257,
100499,1.5451024770736694,257,
100549,1.5786868333816528,257,
100599,1.336301326751709,257,
100619,,257,0.9251999855041504
100649,1.2630352973937988,258,
100699,1.5564396381378174,258,
100749,1.5272400379180908,258,
100799,1.607082724571228,258,
100849,1.4971950054168701,258,
100899,1.5850656032562256,258,
100949,1.56283700466156,258,
100999,1.6386439800262451,258,
101009,,258,0.9222999811172485
101049,1.423144817352295,259,
101099,1.280775785446167,259,
101149,1.4963232278823853,259,
101199,1.5599770545959473,259,
101249,1.4507336616516113,259,
101299,1.6913080215454102,259,
101349,1.4872647523880005,259,
101399,1.0415208339691162,259,
101399,,259,0.9243999719619751
101449,1.5239357948303223,260,
101499,1.4398940801620483,260,
101549,1.3427214622497559,260,
101599,1.302502155303955,260,
101649,1.439549207687378,260,
101699,1.3558745384216309,260,
101749,1.5404127836227417,260,
101789,,260,0.9243999719619751
101799,1.3762075901031494,261,
101849,1.4420803785324097,261,
101899,1.4015178680419922,261,
101949,1.3155827522277832,261,
101999,1.234131932258606,261,
102049,1.0778348445892334,261,
102099,0.9891211986541748,261,
102149,1.609372615814209,261,
102179,,261,0.9225000143051147
102199,1.3414466381072998,262,
102249,1.3634618520736694,262,
102299,1.5949552059173584,262,
102349,1.650071382522583,262,
102399,1.524482011795044,262,
102449,1.572550654411316,262,
102499,1.426506757736206,262,
102549,1.405502438545227,262,
102569,,262,0.9223999977111816
102599,1.444094181060791,263,
102649,1.4428389072418213,263,
102699,1.0873544216156006,263,
102749,1.454826831817627,263,
102799,1.4370189905166626,263,
102849,1.5736885070800781,263,
102899,1.5878325700759888,263,
102949,1.5467400550842285,263,
102959,,263,0.9229000210762024
102999,1.4776508808135986,264,
103049,1.5635998249053955,264,
103099,1.5821359157562256,264,
103149,1.3544446229934692,264,
103199,1.4429932832717896,264,
103249,1.5165925025939941,264,
103299,1.4716182947158813,264,
103349,1.49342942237854,264,
103349,,264,0.9207000136375427
103399,1.4863786697387695,265,
103449,1.476963996887207,265,
103499,1.4646708965301514,265,
103549,1.4357194900512695,265,
103599,1.4890624284744263,265,
103649,1.5895761251449585,265,
103699,1.454758644104004,265,
103739,,265,0.925599992275238
103749,1.443965196609497,266,
103799,1.5456922054290771,266,
103849,1.4661779403686523,266,
103899,1.5086016654968262,266,
103949,1.484668493270874,266,
103999,1.6703462600708008,266,
104049,1.56219482421875,266,
104099,1.5123279094696045,266,
104129,,266,0.9221000075340271
104149,1.4526686668395996,267,
104199,1.428241491317749,267,
104249,1.4584019184112549,267,
104299,1.3850255012512207,267,
104349,1.2519502639770508,267,
104399,1.5581632852554321,267,
104449,1.3083932399749756,267,
104499,1.494222640991211,267,
104519,,267,0.9214000105857849
104549,1.4894726276397705,268,
104599,1.300877332687378,268,
104649,1.359626293182373,268,
104699,1.5647462606430054,268,
104749,1.3254153728485107,268,
104799,1.4754600524902344,268,
104849,1.161584496498108,268,
104899,1.4414936304092407,268,
104909,,268,0.9262999892234802
104949,1.4888784885406494,269,
104999,1.1891231536865234,269,
105049,1.409429907798767,269,
105099,1.4086395502090454,269,
105149,1.4810655117034912,269,
105199,1.617748498916626,269,
105249,1.5303443670272827,269,
105299,1.3193519115447998,269,
105299,,269,0.9239000082015991
105349,1.59604012966156,270,
105399,1.1994246244430542,270,
105449,1.52608060836792,270,
105499,1.5694622993469238,270,
105549,1.353562831878662,270,
105599,1.2133476734161377,270,
105649,1.5621399879455566,270,
105689,,270,0.9240000247955322
105699,1.393725872039795,271,
105749,1.531550645828247,271,
105799,1.5655299425125122,271,
105849,1.5025122165679932,271,
105899,1.5531436204910278,271,
105949,1.5240888595581055,271,
105999,1.4371850490570068,271,
106049,1.4549856185913086,271,
106079,,271,0.9241999983787537
106099,1.5551114082336426,272,
106149,1.2769405841827393,272,
106199,1.5056207180023193,272,
106249,1.3690522909164429,272,
106299,1.45304536819458,272,
106349,1.5498887300491333,272,
106399,1.32798433303833,272,
106449,1.4085869789123535,272,
106469,,272,0.9229999780654907
106499,1.3948076963424683,273,
106549,1.151700735092163,273,
106599,1.2922700643539429,273,
106649,1.4393359422683716,273,
106699,1.3070794343948364,273,
106749,1.5114679336547852,273,
106799,1.4801489114761353,273,
106849,1.6253100633621216,273,
106859,,273,0.9223999977111816
106899,1.4849114418029785,274,
106949,1.522425889968872,274,
106999,1.4042844772338867,274,
107049,1.3312009572982788,274,
107099,1.4735857248306274,274,
107149,1.5887138843536377,274,
107199,1.1699364185333252,274,
107249,1.446879267692566,274,
107249,,274,0.9257000088691711
107299,1.5055744647979736,275,
107349,1.4360029697418213,275,
107399,1.2323956489562988,275,
107449,1.4891396760940552,275,
107499,1.5102324485778809,275,
107549,1.3455532789230347,275,
107599,1.4959272146224976,275,
107639,,275,0.9246000051498413
107649,1.4226014614105225,276,
107699,1.4997012615203857,276,
107749,1.2547757625579834,276,
107799,1.4600183963775635,276,
107849,1.6009299755096436,276,
107899,1.4875551462173462,276,
107949,1.5243067741394043,276,
107999,1.3346035480499268,276,
108029,,276,0.9254999756813049
108049,1.179260015487671,277,
108099,1.5251655578613281,277,
108149,1.5395240783691406,277,
108199,1.5088019371032715,277,
108249,1.588395118713379,277,
108299,1.389162540435791,277,
108349,1.5535223484039307,277,
108399,1.4802625179290771,277,
108419,,277,0.9230999946594238
108449,1.5694208145141602,278,
108499,1.5337036848068237,278,
108549,1.486348271369934,278,
108599,1.5516419410705566,278,
108649,1.460379719734192,278,
108699,1.3820135593414307,278,
108749,1.3980897665023804,278,
108799,1.452465295791626,278,
108809,,278,0.9225999712944031
108849,1.4853546619415283,279,
108899,1.4927105903625488,279,
108949,1.5677249431610107,279,
108999,1.3351728916168213,279,
109049,1.5579060316085815,279,
109099,1.4872684478759766,279,
109149,1.484893560409546,279,
109199,1.4823920726776123,279,
109199,,279,0.9208999872207642
109249,1.5335562229156494,280,
109299,1.5295222997665405,280,
109349,1.469264268875122,280,
109399,1.5745673179626465,280,
109449,1.3983969688415527,280,
109499,1.571602702140808,280,
109549,1.4784462451934814,280,
109589,,280,0.9239000082015991
109599,1.3214445114135742,281,
109649,1.5837814807891846,281,
109699,1.232724666595459,281,
109749,1.5352256298065186,281,
109799,1.395536184310913,281,
109849,1.518381118774414,281,
109899,1.3049838542938232,281,
109949,1.3729474544525146,281,
109979,,281,0.9223999977111816
109999,1.5881028175354004,282,
110049,1.4984310865402222,282,
110099,1.2498412132263184,282,
110149,0.9241565465927124,282,
110199,1.4613436460494995,282,
110249,1.552659511566162,282,
110299,1.2614678144454956,282,
110349,1.590834140777588,282,
110369,,282,0.9221000075340271
110399,1.4690837860107422,283,
110449,1.5702979564666748,283,
110499,1.4662338495254517,283,
110549,1.5286853313446045,283,
110599,1.338064193725586,283,
110649,1.4645112752914429,283,
110699,1.5466252565383911,283,
110749,1.6104786396026611,283,
110759,,283,0.925000011920929
110799,1.5833712816238403,284,
110849,1.4305906295776367,284,
110899,1.6155962944030762,284,
110949,1.3233554363250732,284,
110999,1.5056073665618896,284,
111049,1.5604177713394165,284,
111099,1.6144273281097412,284,
111149,1.4470739364624023,284,
111149,,284,0.9243999719619751
111199,1.1249167919158936,285,
111249,1.4303736686706543,285,
111299,1.6127169132232666,285,
111349,1.5957437753677368,285,
111399,1.4048826694488525,285,
111449,1.405943751335144,285,
111499,1.3469990491867065,285,
111539,,285,0.9236999750137329
111549,1.5741503238677979,286,
111599,1.5235332250595093,286,
111649,1.4272302389144897,286,
111699,1.4220645427703857,286,
111749,1.6071946620941162,286,
111799,1.5673542022705078,286,
111849,1.5200893878936768,286,
111899,1.4345476627349854,286,
111929,,286,0.923799991607666
111949,1.3996243476867676,287,
111999,1.446211814880371,287,
112049,1.1543152332305908,287,
112099,1.1472549438476562,287,
112149,1.39424467086792,287,
112199,1.4249504804611206,287,
112249,1.5009206533432007,287,
112299,1.5268006324768066,287,
112319,,287,0.9222999811172485
112349,1.5139050483703613,288,
112399,1.0521528720855713,288,
112449,1.5121688842773438,288,
112499,1.5451183319091797,288,
112549,1.429999828338623,288,
112599,1.5201632976531982,288,
112649,1.6355369091033936,288,
112699,1.596533179283142,288,
112709,,288,0.9248999953269958
112749,1.3875850439071655,289,
112799,1.1000111103057861,289,
112849,1.4114784002304077,289,
112899,1.4868040084838867,289,
112949,1.3886898756027222,289,
112999,1.5446157455444336,289,
113049,1.4598480463027954,289,
113099,1.4489394426345825,289,
113099,,289,0.9225999712944031
113149,1.36166512966156,290,
113199,1.531445026397705,290,
113249,1.5188870429992676,290,
113299,1.1948895454406738,290,
113349,1.3423339128494263,290,
113399,1.4135042428970337,290,
113449,1.3807305097579956,290,
113489,,290,0.9243000149726868
113499,1.4575728178024292,291,
113549,1.5196733474731445,291,
113599,1.4272313117980957,291,
113649,1.4749829769134521,291,
113699,1.518784523010254,291,
113749,1.5868327617645264,291,
113799,1.331264615058899,291,
113849,1.4137423038482666,291,
113879,,291,0.9244999885559082
113899,1.3381764888763428,292,
113949,1.5497477054595947,292,
113999,1.4960439205169678,292,
114049,1.1614916324615479,292,
114099,1.6071306467056274,292,
114149,1.6106765270233154,292,
114199,1.4495203495025635,292,
114249,1.5585803985595703,292,
114269,,292,0.9228000044822693
114299,1.4986549615859985,293,
114349,1.5218061208724976,293,
114399,1.5716631412506104,293,
114449,1.4482131004333496,293,
114499,1.4643752574920654,293,
114549,1.460371494293213,293,
114599,1.5914521217346191,293,
114649,1.1930952072143555,293,
114659,,293,0.921999990940094
114699,1.4799211025238037,294,
114749,1.4088044166564941,294,
114799,1.4752472639083862,294,
114849,1.4819843769073486,294,
114899,1.4578156471252441,294,
114949,1.4525017738342285,294,
114999,1.5426552295684814,294,
115049,1.224205732345581,294,
115049,,294,0.9225999712944031
115099,1.472338318824768,295,
115149,1.1825339794158936,295,
115199,1.2009963989257812,295,
115249,1.5927271842956543,295,
115299,1.538621187210083,295,
115349,1.4855289459228516,295,
115399,1.38668954372406,295,
115439,,295,0.9248999953269958
115449,1.1227598190307617,296,
115499,1.6306061744689941,296,
115549,1.6439486742019653,296,
115599,1.448192834854126,296,
115649,1.24425208568573,296,
115699,1.4565763473510742,296,
115749,1.306123971939087,296,
115799,1.593151569366455,296,
115829,,296,0.9239000082015991
115849,1.5492219924926758,297,
115899,1.5133190155029297,297,
115949,1.5635433197021484,297,
115999,1.558036208152771,297,
116049,1.5141403675079346,297,
116099,1.4274489879608154,297,
116149,1.5900821685791016,297,
116199,1.4891777038574219,297,
116219,,297,0.9225999712944031
116249,1.1271342039108276,298,
116299,1.5853943824768066,298,
116349,1.6146776676177979,298,
116399,1.5904386043548584,298,
116449,1.5029807090759277,298,
116499,1.5086665153503418,298,
116549,1.6350529193878174,298,
116599,1.5137832164764404,298,
116609,,298,0.9262999892234802
116649,1.4334324598312378,299,
116699,1.5723105669021606,299,
116749,1.372214436531067,299,
116799,1.456316351890564,299,
116849,1.5705796480178833,299,
116899,1.5242928266525269,299,
116949,1.4782817363739014,299,
116999,1.5620375871658325,299,
116999,,299,0.9222999811172485
