train_loss,step,epoch,val_acc,test_acc,train_acc
-0.505825400352478,28449,91,,,
-0.4943684935569763,28499,91,,,
-0.45141124725341797,28549,91,,,
-0.48483750224113464,28599,91,,,
-0.4852624535560608,28649,91,,,
-0.4934725761413574,28699,91,,,
,28703,91,0.8557999730110168,,
,28703,91,,0.9049999713897705,0.9052484035491943
-0.5043849349021912,28749,92,,,
-0.47804737091064453,28799,92,,,
-0.4768781065940857,28849,92,,,
-0.47465401887893677,28899,92,,,
-0.49511104822158813,28949,92,,,
-0.5075979232788086,28999,92,,,
,29015,92,0.8567000031471252,,
,29015,92,,0.9045000076293945,0.9058493375778198
-0.4836324155330658,29049,93,,,
-0.5164766311645508,29099,93,,,
-0.47138306498527527,29149,93,,,
-0.46522295475006104,29199,93,,,
-0.5046334266662598,29249,93,,,
-0.49589022994041443,29299,93,,,
,29327,93,0.8543999791145325,,
,29327,93,,0.9046000242233276,0.9055989384651184
-0.4899241328239441,29349,94,,,
-0.5169337391853333,29399,94,,,
-0.47995877265930176,29449,94,,,
-0.47701406478881836,29499,94,,,
-0.4845202565193176,29549,94,,,
-0.5028687119483948,29599,94,,,
,29639,94,0.8543999791145325,,
,29639,94,,0.9035999774932861,0.9057492017745972
-0.4760655462741852,29649,95,,,
-0.482349693775177,29699,95,,,
-0.46775001287460327,29749,95,,,
-0.47008585929870605,29799,95,,,
-0.4427926242351532,29849,95,,,
-0.4952290654182434,29899,95,,,
-0.5055999159812927,29949,95,,,
,29951,95,0.8539000153541565,,
,29951,95,,0.9064000248908997,0.9063501358032227
-0.4863007068634033,29999,96,,,
-0.502220094203949,30049,96,,,
-0.4888613224029541,30099,96,,,
-0.4801408052444458,30149,96,,,
-0.4918784499168396,30199,96,,,
-0.4900606870651245,30249,96,,,
,30263,96,0.8546000123023987,,
,30263,96,,0.9039999842643738,0.9060747027397156
-0.4808618724346161,30299,97,,,
-0.4887107014656067,30349,97,,,
-0.4666723608970642,30399,97,,,
-0.5138694643974304,30449,97,,,
-0.48356175422668457,30499,97,,,
-0.5103184580802917,30549,97,,,
,30575,97,0.854200005531311,,
,30575,97,,0.90420001745224,0.9065755009651184
-0.4967058300971985,30599,98,,,
-0.4878840148448944,30649,98,,,
-0.4666880965232849,30699,98,,,
-0.49488306045532227,30749,98,,,
-0.49549928307533264,30799,98,,,
-0.4758504033088684,30849,98,,,
,30887,98,0.8553000092506409,,
,30887,98,,0.9052000045776367,0.9077774286270142
-0.5093472003936768,30899,99,,,
-0.47483062744140625,30949,99,,,
-0.4944755733013153,30999,99,,,
-0.4890107214450836,31049,99,,,
-0.4797706604003906,31099,99,,,
-0.5087912082672119,31149,99,,,
-0.4847983717918396,31199,99,,,
,31199,99,0.8532000184059143,,
,31199,99,,0.9060999751091003,0.9073517918586731
