epoch,train_loss,step,val_acc,val_loss,test_acc,train_acc,mix_match_loss
106,,54099,,,,,1.9550345314200968e-05
106,,54149,,,,,1.9550345314200968e-05
106,,54199,,,,,1.9550345314200968e-05
106,,54249,,,,,1.9550345314200968e-05
106,,54299,,,,,1.9550345314200968e-05
106,,54349,,,,,1.9550345314200968e-05
106,,54373,0.11180000007152557,11.580570220947266,,,
106,,54373,,,0.10000000149011612,,
107,,54399,,,,,1.9550345314200968e-05
107,,54449,,,,,1.9550345314200968e-05
107,,54499,,,,,1.9550345314200968e-05
107,,54549,,,,,1.9550345314200968e-05
107,,54599,,,,,1.9550345314200968e-05
107,,54649,,,,,1.94311433006078e-05
107,,54699,,,,,1.9550345314200968e-05
107,,54749,,,,,1.9550345314200968e-05
107,,54799,,,,,1.94311433006078e-05
107,,54849,,,,,1.9550345314200968e-05
107,,54899,,,,,1.94311433006078e-05
107,,54929,0.11180000007152557,11.580573081970215,,,
107,,54929,,,0.10000000149011612,,
108,,54949,,,,,1.94311433006078e-05
108,,54999,,,,,1.94311433006078e-05
108,,55049,,,,,1.94311433006078e-05
108,,55099,,,,,1.94311433006078e-05
108,,55149,,,,,1.9550345314200968e-05
108,,55199,,,,,1.94311433006078e-05
108,,55249,,,,,1.94311433006078e-05
108,,55299,,,,,1.94311433006078e-05
108,,55349,,,,,1.94311433006078e-05
108,,55399,,,,,1.9550345314200968e-05
108,,55449,,,,,1.9550345314200968e-05
108,,55485,0.11180000007152557,11.58057975769043,,,
108,,55485,,,0.10000000149011612,,
109,,55499,,,,,1.94311433006078e-05
109,,55549,,,,,1.94311433006078e-05
109,,55599,,,,,1.94311433006078e-05
109,,55649,,,,,1.94311433006078e-05
109,,55699,,,,,1.94311433006078e-05
109,,55749,,,,,1.94311433006078e-05
109,,55799,,,,,1.9550345314200968e-05
109,,55849,,,,,1.9550345314200968e-05
109,,55899,,,,,1.94311433006078e-05
109,,55949,,,,,1.94311433006078e-05
109,,55999,,,,,1.94311433006078e-05
109,,56041,0.11180000007152557,11.580577850341797,,,
109,,56041,,,0.10000000149011612,,
110,,56049,,,,,1.94311433006078e-05
110,,56099,,,,,1.94311433006078e-05
110,,56149,,,,,1.94311433006078e-05
110,,56199,,,,,1.94311433006078e-05
110,,56249,,,,,1.9550345314200968e-05
110,,56299,,,,,1.94311433006078e-05
110,,56349,,,,,1.94311433006078e-05
110,,56399,,,,,1.94311433006078e-05
110,,56449,,,,,1.94311433006078e-05
110,,56499,,,,,1.94311433006078e-05
110,,56549,,,,,1.94311433006078e-05
110,,56597,0.11180000007152557,11.580577850341797,,,
110,,56597,,,0.10000000149011612,,
111,,56599,,,,,1.94311433006078e-05
111,,56649,,,,,1.94311433006078e-05
111,,56699,,,,,1.94311433006078e-05
111,,56749,,,,,1.94311433006078e-05
111,,56799,,,,,1.94311433006078e-05
111,,56849,,,,,1.94311433006078e-05
111,,56899,,,,,1.94311433006078e-05
111,,56949,,,,,1.94311433006078e-05
111,,56999,,,,,1.94311433006078e-05
111,,57049,,,,,1.94311433006078e-05
111,,57099,,,,,1.94311433006078e-05
111,,57149,,,,,1.94311433006078e-05
111,,57153,0.11180000007152557,11.581708908081055,,,
111,,57153,,,0.10000000149011612,,
112,,57199,,,,,1.94311433006078e-05
112,,57249,,,,,1.94311433006078e-05
112,,57299,,,,,1.94311433006078e-05
112,,57349,,,,,1.94311433006078e-05
112,,57399,,,,,1.94311433006078e-05
112,,57449,,,,,1.94311433006078e-05
112,,57499,,,,,1.94311433006078e-05
112,,57549,,,,,1.94311433006078e-05
112,,57599,,,,,1.94311433006078e-05
112,,57649,,,,,1.94311433006078e-05
112,,57699,,,,,1.94311433006078e-05
112,,57709,0.11180000007152557,11.586833953857422,,,
112,,57709,,,0.10000000149011612,,
113,,57749,,,,,1.94311433006078e-05
113,,57799,,,,,1.9311932192067616e-05
113,,57849,,,,,1.9311932192067616e-05
113,,57899,,,,,1.9311932192067616e-05
113,,57949,,,,,1.9311932192067616e-05
113,,57999,,,,,1.9311932192067616e-05
113,,58049,,,,,1.9311932192067616e-05
113,,58099,,,,,1.9311932192067616e-05
113,,58149,,,,,1.9311932192067616e-05
113,,58199,,,,,1.9311932192067616e-05
113,,58249,,,,,1.9311932192067616e-05
113,,58265,0.11180000007152557,11.589106559753418,,,
113,,58265,,,0.10000000149011612,,
114,,58299,,,,,1.9311932192067616e-05
114,,58349,,,,,1.9311932192067616e-05
114,,58399,,,,,1.9311932192067616e-05
114,,58449,,,,,1.9311932192067616e-05
114,,58499,,,,,1.9311932192067616e-05
114,,58549,,,,,1.9311932192067616e-05
114,,58599,,,,,1.9311932192067616e-05
114,,58649,,,,,1.9311932192067616e-05
114,,58699,,,,,1.9311932192067616e-05
114,,58749,,,,,1.9311932192067616e-05
114,,58799,,,,,1.9311932192067616e-05
114,,58821,0.11180000007152557,11.594565391540527,,,
114,,58821,,,0.10000000149011612,,
115,,58849,,,,,1.9311932192067616e-05
115,,58899,,,,,1.9311932192067616e-05
115,,58949,,,,,1.9311932192067616e-05
115,,58999,,,,,1.9311932192067616e-05
115,,59049,,,,,1.919272108352743e-05
115,,59099,,,,,1.919272108352743e-05
115,,59149,,,,,1.919272108352743e-05
115,,59199,,,,,1.919272108352743e-05
115,,59249,,,,,1.919272108352743e-05
115,,59299,,,,,1.9311932192067616e-05
115,,59349,,,,,1.919272108352743e-05
115,,59377,0.11180000007152557,11.597793579101562,,,
115,,59377,,,0.10000000149011612,,
116,,59399,,,,,1.9311932192067616e-05
116,,59449,,,,,1.919272108352743e-05
116,,59499,,,,,1.919272108352743e-05
116,,59549,,,,,1.919272108352743e-05
116,,59599,,,,,1.9311932192067616e-05
116,,59649,,,,,1.919272108352743e-05
116,,59699,,,,,1.9311932192067616e-05
116,,59749,,,,,1.919272108352743e-05
116,,59799,,,,,1.919272108352743e-05
116,,59849,,,,,1.919272108352743e-05
116,,59899,,,,,1.919272108352743e-05
116,,59933,0.11180000007152557,11.597800254821777,,,
116,,59933,,,0.10000000149011612,,
117,,59949,,,,,1.919272108352743e-05
117,,59999,,,,,1.919272108352743e-05
117,,60049,,,,,1.919272108352743e-05
117,,60099,,,,,1.919272108352743e-05
117,,60149,,,,,1.919272108352743e-05
117,,60199,,,,,1.919272108352743e-05
117,,60249,,,,,1.919272108352743e-05
117,,60299,,,,,1.919272108352743e-05
117,,60349,,,,,1.9192719264538027e-05
117,,60399,,,,,1.9192719264538027e-05
117,,60449,,,,,1.9192719264538027e-05
117,,60489,0.11180000007152557,11.599526405334473,,,
117,,60489,,,0.10000000149011612,,
118,,60499,,,,,1.9192719264538027e-05
118,,60549,,,,,1.9192719264538027e-05
118,,60599,,,,,1.9192719264538027e-05
118,,60649,,,,,1.9192719264538027e-05
118,,60699,,,,,1.9192719264538027e-05
118,,60749,,,,,1.9192719264538027e-05
118,,60799,,,,,1.9192719264538027e-05
118,,60849,,,,,1.9192719264538027e-05
118,,60899,,,,,1.9192719264538027e-05
118,,60949,,,,,1.9192719264538027e-05
118,,60999,,,,,1.9192719264538027e-05
118,,61045,0.11180000007152557,11.605243682861328,,,
118,,61045,,,0.10000000149011612,,
119,,61049,,,,,1.907351179397665e-05
119,,61099,,,,,1.907351179397665e-05
119,,61149,,,,,1.9192719264538027e-05
119,,61199,,,,,1.907351179397665e-05
119,,61249,,,,,1.9192719264538027e-05
119,,61299,,,,,1.9192719264538027e-05
119,,61349,,,,,1.907351179397665e-05
119,,61399,,,,,1.907351179397665e-05
119,,61449,,,,,1.9192719264538027e-05
119,,61499,,,,,1.907351179397665e-05
119,,61549,,,,,1.9192719264538027e-05
119,,61599,,,,,1.9192719264538027e-05
119,,61601,0.11180000007152557,11.605250358581543,,,
119,,61601,,,0.10000000149011612,,
120,,61649,,,,,1.907351179397665e-05
120,,61699,,,,,1.907351179397665e-05
120,,61749,,,,,1.907351179397665e-05
120,,61799,,,,,1.907351179397665e-05
120,,61849,,,,,1.907351179397665e-05
120,,61899,,,,,1.907351179397665e-05
120,,61949,,,,,1.907351179397665e-05
120,,61999,,,,,1.907351179397665e-05
120,,62049,,,,,1.907351179397665e-05
120,,62099,,,,,1.907351179397665e-05
120,,62149,,,,,1.907351179397665e-05
120,,62157,0.11180000007152557,11.605293273925781,,,
120,,62157,,,0.10000000149011612,,
121,,62199,,,,,1.907351179397665e-05
121,,62249,,,,,1.907351179397665e-05
121,,62299,,,,,1.907351179397665e-05
121,,62349,,,,,1.907351179397665e-05
121,,62399,,,,,1.907351179397665e-05
121,,62449,,,,,1.907351179397665e-05
121,,62499,,,,,1.907351179397665e-05
121,,62549,,,,,1.907351179397665e-05
121,,62599,,,,,1.907351179397665e-05
121,,62649,,,,,1.907351179397665e-05
121,,62699,,,,,1.907351179397665e-05
121,,62713,0.11180000007152557,11.607752799987793,,,
121,,62713,,,0.10000000149011612,,
122,,62749,,,,,1.907351179397665e-05
122,,62799,,,,,1.907351179397665e-05
122,,62849,,,,,1.907351179397665e-05
122,,62899,,,,,1.8954300685436465e-05
122,,62949,,,,,1.8954300685436465e-05
122,,62999,,,,,1.907351179397665e-05
122,,63049,,,,,1.8954300685436465e-05
122,,63099,,,,,1.8954300685436465e-05
122,,63149,,,,,1.907351179397665e-05
122,,63199,,,,,1.907351179397665e-05
122,,63249,,,,,1.8954300685436465e-05
122,,63269,0.11180000007152557,11.607765197753906,,,
122,,63269,,,0.10000000149011612,,
123,,63299,,,,,1.8954300685436465e-05
123,,63349,,,,,1.907351179397665e-05
123,,63399,,,,,1.8954300685436465e-05
123,,63449,,,,,1.8954300685436465e-05
123,,63499,,,,,1.8954300685436465e-05
123,,63549,,,,,1.8954300685436465e-05
123,,63599,,,,,1.8954300685436465e-05
123,,63649,,,,,1.907351179397665e-05
123,,63699,,,,,1.8954300685436465e-05
123,,63749,,,,,1.8954300685436465e-05
123,,63799,,,,,1.8954300685436465e-05
123,,63825,0.11180000007152557,11.607763290405273,,,
123,,63825,,,0.10000000149011612,,
124,,63849,,,,,1.8954300685436465e-05
124,,63899,,,,,1.8954300685436465e-05
124,,63949,,,,,1.8954300685436465e-05
124,,63999,,,,,1.8954300685436465e-05
124,,64049,,,,,1.8954300685436465e-05
124,,64099,,,,,1.8954300685436465e-05
124,,64149,,,,,1.8954300685436465e-05
124,,64199,,,,,1.8954300685436465e-05
124,,64249,,,,,1.8954300685436465e-05
124,,64299,,,,,1.8954300685436465e-05
124,,64349,,,,,1.8954300685436465e-05
124,,64381,0.11180000007152557,11.6083984375,,,
124,,64381,,,0.10000000149011612,,
125,,64399,,,,,1.8954300685436465e-05
125,,64449,,,,,1.8954300685436465e-05
125,,64499,,,,,1.8954300685436465e-05
125,,64549,,,,,1.8954300685436465e-05
125,,64599,,,,,1.8954300685436465e-05
125,,64649,,,,,1.8954300685436465e-05
125,,64699,,,,,1.8954300685436465e-05
125,,64749,,,,,1.8954300685436465e-05
125,,64799,,,,,1.8954300685436465e-05
125,,64849,,,,,1.8954300685436465e-05
125,,64899,,,,,1.8954300685436465e-05
125,,64937,0.11180000007152557,11.613025665283203,,,
125,,64937,,,0.10000000149011612,,
126,,64949,,,,,1.8954300685436465e-05
126,,64999,,,,,1.8954300685436465e-05
126,,65049,,,,,1.8954300685436465e-05
126,,65099,,,,,1.8954300685436465e-05
126,,65149,,,,,1.8954300685436465e-05
126,,65199,,,,,1.8954300685436465e-05
126,,65249,,,,,1.8954300685436465e-05
126,,65299,,,,,1.8954300685436465e-05
126,,65349,,,,,1.8835087757906877e-05
126,,65399,,,,,1.8835087757906877e-05
126,,65449,,,,,1.8835087757906877e-05
126,,65493,0.11180000007152557,11.61781120300293,,,
126,,65493,,,0.10000000149011612,,
127,,65499,,,,,1.8954300685436465e-05
127,,65549,,,,,1.8835087757906877e-05
127,,65599,,,,,1.8835087757906877e-05
127,,65649,,,,,1.8835087757906877e-05
127,,65699,,,,,1.8954300685436465e-05
127,,65749,,,,,1.8835087757906877e-05
127,,65799,,,,,1.8835087757906877e-05
127,,65849,,,,,1.8835087757906877e-05
127,,65899,,,,,1.8835087757906877e-05
127,,65949,,,,,1.8954300685436465e-05
127,,65999,,,,,1.8954300685436465e-05
127,,66049,,,,,1.8835087757906877e-05
127,,66049,0.11180000007152557,11.617816925048828,,,
127,,66049,,,0.10000000149011612,,
128,,66099,,,,,1.8835087757906877e-05
128,,66149,,,,,1.8954300685436465e-05
128,,66199,,,,,1.8835087757906877e-05
128,,66249,,,,,1.8835087757906877e-05
128,,66299,,,,,1.8835087757906877e-05
128,,66349,,,,,1.8835087757906877e-05
128,,66399,,,,,1.8715878468356095e-05
128,,66449,,,,,1.8715878468356095e-05
128,,66499,,,,,1.8715878468356095e-05
128,,66549,,,,,1.8835087757906877e-05
128,,66599,,,,,1.8715878468356095e-05
128,,66605,0.11180000007152557,11.617805480957031,,,
128,,66605,,,0.10000000149011612,,
129,,66649,,,,,1.8835087757906877e-05
129,,66699,,,,,1.8715878468356095e-05
129,,66749,,,,,1.8835087757906877e-05
129,,66799,,,,,1.8835087757906877e-05
129,,66849,,,,,1.8835087757906877e-05
129,,66899,,,,,1.8715878468356095e-05
129,,66949,,,,,1.8715878468356095e-05
129,,66999,,,,,1.8715878468356095e-05
129,,67049,,,,,1.8715878468356095e-05
129,,67099,,,,,1.8835087757906877e-05
129,,67149,,,,,1.8715878468356095e-05
129,,67161,0.11180000007152557,11.61782455444336,,,
129,,67161,,,0.10000000149011612,,
130,,67199,,,,,1.8835087757906877e-05
130,,67249,,,,,1.8715878468356095e-05
130,,67299,,,,,1.8835087757906877e-05
130,,67349,,,,,1.8715878468356095e-05
130,,67399,,,,,1.8715878468356095e-05
130,,67449,,,,,1.8715878468356095e-05
130,,67499,,,,,1.8715878468356095e-05
130,,67549,,,,,1.8715878468356095e-05
130,,67599,,,,,1.8835087757906877e-05
130,,67649,,,,,1.8715878468356095e-05
130,,67699,,,,,1.8715878468356095e-05
130,,67717,0.11180000007152557,11.617827415466309,,,
130,,67717,,,0.10000000149011612,,
131,,67749,,,,,1.8715878468356095e-05
131,,67799,,,,,1.8715878468356095e-05
131,,67849,,,,,1.8715878468356095e-05
131,,67899,,,,,1.8835087757906877e-05
131,,67949,,,,,1.8715878468356095e-05
131,,67999,,,,,1.8715878468356095e-05
131,,68049,,,,,1.8715878468356095e-05
131,,68099,,,,,1.8715878468356095e-05
131,,68149,,,,,1.8715878468356095e-05
131,,68199,,,,,1.8715878468356095e-05
131,,68249,,,,,1.8715878468356095e-05
131,,68273,0.11180000007152557,11.617843627929688,,,
131,,68273,,,0.10000000149011612,,
132,,68299,,,,,1.8715878468356095e-05
132,,68349,,,,,1.8715878468356095e-05
132,,68399,,,,,1.8715878468356095e-05
132,,68449,,,,,1.8715878468356095e-05
132,,68499,,,,,1.8596669178805314e-05
132,,68549,,,,,1.8715878468356095e-05
132,,68599,,,,,1.8715878468356095e-05
132,,68649,,,,,1.8715878468356095e-05
132,,68699,,,,,1.8715878468356095e-05
132,,68749,,,,,1.8715878468356095e-05
132,,68799,,,,,1.8596669178805314e-05
132,,68829,0.11180000007152557,11.617842674255371,,,
132,,68829,,,0.10000000149011612,,
133,,68849,,,,,1.8715878468356095e-05
133,,68899,,,,,1.8715878468356095e-05
133,,68949,,,,,1.8715878468356095e-05
133,,68999,,,,,1.8715878468356095e-05
133,,69049,,,,,1.8715878468356095e-05
133,,69099,,,,,1.8715878468356095e-05
133,,69149,,,,,1.8596669178805314e-05
133,,69199,,,,,1.8715878468356095e-05
133,,69249,,,,,1.8715878468356095e-05
133,,69299,,,,,1.8596669178805314e-05
133,,69349,,,,,1.8715878468356095e-05
133,,69385,0.11180000007152557,11.617837905883789,,,
133,,69385,,,0.10000000149011612,,
134,,69399,,,,,1.8596669178805314e-05
134,,69449,,,,,1.8715878468356095e-05
134,,69499,,,,,1.8596669178805314e-05
134,,69549,,,,,1.8715878468356095e-05
134,,69599,,,,,1.8596669178805314e-05
134,,69649,,,,,1.8596669178805314e-05
134,,69699,,,,,1.8596669178805314e-05
134,,69749,,,,,1.8715878468356095e-05
134,,69799,,,,,1.8596669178805314e-05
134,,69849,,,,,1.8596669178805314e-05
134,,69899,,,,,1.8596669178805314e-05
134,,69941,0.11180000007152557,11.617838859558105,,,
134,,69941,,,0.10000000149011612,,
135,,69949,,,,,1.8715878468356095e-05
135,,69999,,,,,1.8715878468356095e-05
135,,70049,,,,,1.8715878468356095e-05
135,,70099,,,,,1.8596669178805314e-05
135,,70149,,,,,1.8596669178805314e-05
135,,70199,,,,,1.8596669178805314e-05
135,,70249,,,,,1.8596669178805314e-05
135,,70299,,,,,1.8596669178805314e-05
135,,70349,,,,,1.8596669178805314e-05
135,,70399,,,,,1.8596669178805314e-05
135,,70449,,,,,1.8596669178805314e-05
135,,70497,0.11180000007152557,11.617852210998535,,,
135,,70497,,,0.10000000149011612,,
136,,70499,,,,,1.8596669178805314e-05
136,,70549,,,,,1.8596669178805314e-05
136,,70599,,,,,1.8596669178805314e-05
136,,70649,,,,,1.8596669178805314e-05
136,,70699,,,,,1.8596669178805314e-05
136,,70749,,,,,1.8596669178805314e-05
136,,70799,,,,,1.8596669178805314e-05
136,,70849,,,,,1.8596669178805314e-05
136,,70899,,,,,1.8596669178805314e-05
136,,70949,,,,,1.8596669178805314e-05
136,,70999,,,,,1.8596669178805314e-05
136,,71049,,,,,1.8596669178805314e-05
136,,71053,0.11180000007152557,11.617847442626953,,,
136,,71053,,,0.10000000149011612,,
137,,71099,,,,,1.8596669178805314e-05
137,,71149,,,,,1.8596669178805314e-05
137,,71199,,,,,1.8596669178805314e-05
137,,71249,,,,,1.8596669178805314e-05
137,,71299,,,,,1.8596669178805314e-05
137,,71349,,,,,1.8596669178805314e-05
137,,71399,,,,,1.8596669178805314e-05
137,,71449,,,,,1.8596669178805314e-05
137,,71499,,,,,1.8596669178805314e-05
137,,71549,,,,,1.8596669178805314e-05
137,,71599,,,,,1.8596669178805314e-05
137,,71609,0.11180000007152557,11.61934757232666,,,
137,,71609,,,0.10000000149011612,,
138,,71649,,,,,1.8596669178805314e-05
138,,71699,,,,,1.8596669178805314e-05
138,,71749,,,,,1.8596669178805314e-05
138,,71799,,,,,1.8596669178805314e-05
138,,71849,,,,,1.8596669178805314e-05
138,,71899,,,,,1.8596669178805314e-05
138,,71949,,,,,1.8596669178805314e-05
138,,71999,,,,,1.8596669178805314e-05
138,,72049,,,,,1.8596669178805314e-05
138,,72099,,,,,1.8596669178805314e-05
138,,72149,,,,,1.8596669178805314e-05
138,,72165,0.11180000007152557,11.624385833740234,,,
138,,72165,,,0.10000000149011612,,
139,,72199,,,,,1.8596669178805314e-05
139,,72249,,,,,1.8596669178805314e-05
139,,72299,,,,,1.8596669178805314e-05
139,,72349,,,,,1.8596669178805314e-05
139,,72399,,,,,1.8596669178805314e-05
139,,72449,,,,,1.8477456251275726e-05
139,,72499,,,,,1.8477456251275726e-05
139,,72549,,,,,1.8477456251275726e-05
139,,72599,,,,,1.8477456251275726e-05
139,,72649,,,,,1.8477456251275726e-05
139,,72699,,,,,1.8477456251275726e-05
139,,72721,0.11180000007152557,11.629181861877441,,,
139,,72721,,,0.10000000149011612,,
140,,72749,,,,,1.8477456251275726e-05
140,,72799,,,,,1.8477456251275726e-05
140,,72849,,,,,1.8477456251275726e-05
140,,72899,,,,,1.8477456251275726e-05
140,,72949,,,,,1.8477456251275726e-05
140,,72999,,,,,1.8477456251275726e-05
140,,73049,,,,,1.8477456251275726e-05
140,,73099,,,,,1.8477456251275726e-05
140,,73149,,,,,1.8477456251275726e-05
140,,73199,,,,,1.8477456251275726e-05
140,,73249,,,,,1.835824514273554e-05
140,,73277,0.11180000007152557,11.630611419677734,,,
140,,73277,,,0.10000000149011612,,
141,,73299,,,,,1.8477456251275726e-05
141,,73349,,,,,1.835824514273554e-05
141,,73399,,,,,1.835824514273554e-05
141,,73449,,,,,1.8477456251275726e-05
141,,73499,,,,,1.835824514273554e-05
141,,73549,,,,,1.835824514273554e-05
141,,73599,,,,,1.835824514273554e-05
141,,73649,,,,,1.835824514273554e-05
141,,73699,,,,,1.8477456251275726e-05
141,,73749,,,,,1.835824514273554e-05
141,,73799,,,,,1.835824514273554e-05
141,,73833,0.11180000007152557,11.630621910095215,,,
141,,73833,,,0.10000000149011612,,
142,,73849,,,,,1.835824514273554e-05
142,,73899,,,,,1.835824514273554e-05
142,,73949,,,,,1.835824514273554e-05
142,,73999,,,,,1.835824514273554e-05
142,,74049,,,,,1.835824514273554e-05
142,,74099,,,,,1.835824514273554e-05
142,,74149,,,,,1.835824514273554e-05
142,,74199,,,,,1.8477456251275726e-05
142,,74249,,,,,1.835824514273554e-05
142,,74299,,,,,1.8477456251275726e-05
142,,74349,,,,,1.835824514273554e-05
142,,74389,0.11180000007152557,11.630623817443848,,,
142,,74389,,,0.10000000149011612,,
143,,74399,,,,,1.835824514273554e-05
143,,74449,,,,,1.835824514273554e-05
143,,74499,,,,,1.835824514273554e-05
143,,74549,,,,,1.835824514273554e-05
143,,74599,,,,,1.835824514273554e-05
143,,74649,,,,,1.8477456251275726e-05
143,,74699,,,,,1.835824514273554e-05
143,,74749,,,,,1.835824514273554e-05
143,,74799,,,,,1.835824514273554e-05
143,,74849,,,,,1.835824514273554e-05
143,,74899,,,,,1.835824514273554e-05
143,,74945,0.11180000007152557,11.630626678466797,,,
143,,74945,,,0.10000000149011612,,
144,,74949,,,,,1.835824514273554e-05
144,,74999,,,,,1.8477456251275726e-05
144,,75049,,,,,1.835824514273554e-05
144,,75099,,,,,1.835824514273554e-05
144,,75149,,,,,1.835824514273554e-05
144,,75199,,,,,1.835824514273554e-05
144,,75249,,,,,1.835824514273554e-05
144,,75299,,,,,1.835824514273554e-05
144,,75349,,,,,1.835824514273554e-05
144,,75399,,,,,1.835824514273554e-05
144,,75449,,,,,1.835824514273554e-05
144,,75499,,,,,1.835824514273554e-05
144,,75501,0.11180000007152557,11.630656242370605,,,
144,,75501,,,0.10000000149011612,,
145,,75549,,,,,1.835824514273554e-05
145,,75599,,,,,1.835824514273554e-05
145,,75649,,,,,1.835824514273554e-05
145,,75699,,,,,1.835824514273554e-05
145,,75749,,,,,1.835824514273554e-05
145,,75799,,,,,1.835824514273554e-05
145,,75849,,,,,1.835824514273554e-05
145,,75899,,,,,1.835824514273554e-05
145,,75949,,,,,1.835824514273554e-05
145,,75999,,,,,1.835824514273554e-05
145,,76049,,,,,1.835824514273554e-05
145,,76057,0.11180000007152557,11.632798194885254,,,
145,,76057,,,0.10000000149011612,,
146,,76099,,,,,1.835824514273554e-05
146,,76149,,,,,1.835824514273554e-05
146,,76199,,,,,1.835824514273554e-05
146,,76249,,,,,1.835824514273554e-05
146,,76299,,,,,1.835824514273554e-05
146,,76349,,,,,1.835824514273554e-05
146,,76399,,,,,1.835824514273554e-05
146,,76449,,,,,1.835824514273554e-05
146,,76499,,,,,1.835824514273554e-05
146,,76549,,,,,1.835824514273554e-05
146,,76599,,,,,1.835824514273554e-05
146,,76613,0.11180000007152557,11.638264656066895,,,
146,,76613,,,0.10000000149011612,,
147,,76649,,,,,1.8239037672174163e-05
147,,76699,,,,,1.8239037672174163e-05
147,,76749,,,,,1.8239037672174163e-05
147,,76799,,,,,1.8239037672174163e-05
147,,76849,,,,,1.8239037672174163e-05
147,,76899,,,,,1.8239037672174163e-05
147,,76949,,,,,1.8239037672174163e-05
147,,76999,,,,,1.8239037672174163e-05
147,,77049,,,,,1.8239037672174163e-05
147,,77099,,,,,1.8239037672174163e-05
147,,77149,,,,,1.8239037672174163e-05
147,,77169,0.11180000007152557,11.640073776245117,,,
147,,77169,,,0.10000000149011612,,
148,,77199,,,,,1.8239037672174163e-05
148,,77249,,,,,1.8239037672174163e-05
148,,77299,,,,,1.8239037672174163e-05
148,,77349,,,,,1.8239037672174163e-05
148,,77399,,,,,1.8239037672174163e-05
148,,77449,,,,,1.8239037672174163e-05
148,,77499,,,,,1.8239037672174163e-05
148,,77549,,,,,1.8239037672174163e-05
148,,77599,,,,,1.8239037672174163e-05
148,,77649,,,,,1.8239037672174163e-05
148,,77699,,,,,1.8239037672174163e-05
148,,77725,0.11180000007152557,11.64483642578125,,,
148,,77725,,,0.10000000149011612,,
149,,77749,,,,,1.8239037672174163e-05
149,,77799,,,,,1.8239037672174163e-05
149,,77849,,,,,1.8239037672174163e-05
149,,77899,,,,,1.8239037672174163e-05
149,,77949,,,,,1.8239037672174163e-05
149,,77999,,,,,1.823903585318476e-05
149,,78049,,,,,1.823903585318476e-05
149,,78099,,,,,1.8119824744644575e-05
149,,78149,,,,,1.8119824744644575e-05
149,,78199,,,,,1.8119824744644575e-05
149,,78249,,,,,1.8119824744644575e-05
149,,78281,0.11180000007152557,11.648828506469727,,,
149,,78281,,,0.10000000149011612,,
150,,78299,,,,,1.823903585318476e-05
150,,78349,,,,,1.8119824744644575e-05
150,,78399,,,,,1.8119824744644575e-05
150,,78449,,,,,1.8119824744644575e-05
150,,78499,,,,,1.8119824744644575e-05
150,,78549,,,,,1.823903585318476e-05
150,,78599,,,,,1.8119824744644575e-05
150,,78649,,,,,1.8119824744644575e-05
150,,78699,,,,,1.823903585318476e-05
150,,78749,,,,,1.8119824744644575e-05
150,,78799,,,,,1.8119824744644575e-05
150,,78837,0.11180000007152557,11.64883804321289,,,
150,,78837,,,0.10000000149011612,,
151,,78849,,,,,1.8119824744644575e-05
151,,78899,,,,,1.8119824744644575e-05
151,,78949,,,,,1.8119824744644575e-05
151,,78999,,,,,1.8119824744644575e-05
151,,79049,,,,,1.8119824744644575e-05
151,,79099,,,,,1.8119824744644575e-05
151,,79149,,,,,1.8119824744644575e-05
151,,79199,,,,,1.8119824744644575e-05
151,,79249,,,,,1.8119824744644575e-05
151,,79299,,,,,1.8119824744644575e-05
151,,79349,,,,,1.8119824744644575e-05
151,,79393,0.11180000007152557,11.649709701538086,,,
151,,79393,,,0.10000000149011612,,
152,,79399,,,,,1.8119824744644575e-05
152,,79449,,,,,1.8119824744644575e-05
152,,79499,,,,,1.8119824744644575e-05
152,,79549,,,,,1.8119824744644575e-05
152,,79599,,,,,1.8119824744644575e-05
152,,79649,,,,,1.8119824744644575e-05
152,,79699,,,,,1.8119824744644575e-05
152,,79749,,,,,1.8119824744644575e-05
152,,79799,,,,,1.8119824744644575e-05
152,,79849,,,,,1.8119824744644575e-05
152,,79899,,,,,1.8119824744644575e-05
152,,79949,,,,,1.8119824744644575e-05
152,,79949,0.11180000007152557,11.65368938446045,,,
152,,79949,,,0.10000000149011612,,
153,,79999,,,,,1.8119824744644575e-05
153,,80049,,,,,1.8119824744644575e-05
153,,80099,,,,,1.8119824744644575e-05
153,,80149,,,,,1.8119824744644575e-05
153,,80199,,,,,1.8119824744644575e-05
153,,80249,,,,,1.8119824744644575e-05
153,,80299,,,,,1.8119824744644575e-05
153,,80349,,,,,1.800061363610439e-05
153,,80399,,,,,1.8119824744644575e-05
153,,80449,,,,,1.800061363610439e-05
153,,80499,,,,,1.8119824744644575e-05
153,,80505,0.11180000007152557,11.656749725341797,,,
153,,80505,,,0.10000000149011612,,
154,,80549,,,,,1.8119824744644575e-05
154,,80599,,,,,1.800061363610439e-05
154,,80649,,,,,1.800061363610439e-05
154,,80699,,,,,1.8119824744644575e-05
154,,80749,,,,,1.8119824744644575e-05
154,,80799,,,,,1.800061363610439e-05
154,,80849,,,,,1.800061363610439e-05
154,,80899,,,,,1.800061363610439e-05
154,,80949,,,,,1.800061363610439e-05
154,,80999,,,,,1.800061363610439e-05
154,,81049,,,,,1.800061363610439e-05
154,,81061,0.11180000007152557,11.656757354736328,,,
154,,81061,,,0.10000000149011612,,
155,,81099,,,,,1.800061363610439e-05
155,,81149,,,,,1.800061363610439e-05
155,,81199,,,,,1.8119824744644575e-05
