step,train_loss2,train_loss1,epoch,test_acc,train_acc2,train_acc1
63499,1.5243044799717609e-06,9.51437141338829e-06,162,,,
63549,8.030085155041888e-06,1.4936514389773947e-06,162,,,
63569,,,162,0.9041000008583069,0.8629807829856873,0.8634014129638672
63599,4.265155803295784e-05,1.1849698239529971e-05,163,,,
63649,1.3348379752642359e-06,2.2013589386915555e-06,163,,,
63699,3.3315460314042866e-05,7.2483308031223714e-06,163,,,
63749,5.7905886308162735e-08,3.8158560755618964e-07,163,,,
63799,3.822298424438486e-07,2.8743112125084735e-05,163,,,
63849,2.0317565940786153e-06,3.3611090657359455e-06,163,,,
63899,2.9588459256046917e-06,3.966578788094921e-06,163,,,
63949,6.331391659841756e-07,6.853645686533127e-07,163,,,
63959,,,163,0.9025999903678894,0.8636618852615356,0.8637419939041138
63999,2.0101218979107216e-05,9.452713811697322e-07,164,,,
64049,3.5828936233883724e-05,3.1394911275128834e-06,164,,,
64099,2.8988331905566156e-05,2.4999405923153972e-06,164,,,
64149,4.374120635475265e-06,1.6018730093492195e-06,164,,,
64199,5.309402240527561e-06,5.634899480355671e-06,164,,,
64249,2.108586886606645e-05,1.7991917502513388e-06,164,,,
64299,0.002433900022879243,0.003522366750985384,164,,,
64349,8.6765103333164e-06,4.68601101601962e-05,164,,,
64349,,,164,0.8995000123977661,0.8637820482254028,0.8630008101463318
64399,3.3624016850808403e-06,7.424873729178216e-07,165,,,
64449,4.0332404751097783e-05,2.0181669242447242e-06,165,,,
64499,5.3060131904203445e-05,1.924510115713929e-06,165,,,
64549,1.7001928426907398e-05,1.194413380289916e-05,165,,,
64599,4.276337494957261e-05,1.0517919690755662e-05,165,,,
64649,2.292255885549821e-05,1.6647978554829024e-05,165,,,
64699,9.77282866188034e-07,1.2098596471332712e-06,165,,,
64739,,,165,0.9046000242233276,0.8629006147384644,0.8629807829856873
64749,1.59380397235509e-05,3.315437788842246e-05,166,,,
64799,9.817763384489808e-07,3.637028839875711e-06,166,,,
64849,1.655791129451245e-05,0.00015899901336524636,166,,,
64899,2.8216195460117888e-06,3.951846338168252e-06,166,,,
64949,4.4167263695271686e-06,2.9135355816833908e-06,166,,,
64999,2.239490822830703e-05,1.7933077742782189e-06,166,,,
65049,1.8635281548995408e-06,3.4979877909790957e-06,166,,,
65099,0.0005869989399798214,0.0010736453114077449,166,,,
65129,,,166,0.9021999835968018,0.8643229007720947,0.8639423251152039
65149,2.178228442062391e-06,7.041201115498552e-06,167,,,
65199,4.003115918749245e-06,1.8586080159366247e-06,167,,,
65249,5.115457042847993e-06,2.5629718948039226e-05,167,,,
65299,2.3525533833890222e-05,1.0651750017132144e-05,167,,,
65349,1.1751697002182482e-06,2.7589441742748022e-05,167,,,
65399,3.8572250105062267e-07,1.7231243418791564e-06,167,,,
65449,1.6126248738146387e-05,1.0340614608139731e-05,167,,,
65499,3.401373396627605e-05,1.5158809219428804e-05,167,,,
65519,,,167,0.9021000266075134,0.864182710647583,0.8643629550933838
65549,3.09638539874868e-06,1.923203626574832e-06,168,,,
65599,1.2178255701655871e-06,6.30756915143138e-07,168,,,
65649,1.9423580397415208e-06,2.1794289750687312e-06,168,,,
65699,2.914629931183299e-06,3.9257065509445965e-05,168,,,
65749,1.195362983708037e-05,1.478727426729165e-05,168,,,
65799,0.0005900629330426455,2.2295153030427173e-05,168,,,
65849,2.3076147044776008e-05,2.3697652977716643e-06,168,,,
65899,8.417943899985403e-05,5.6407166994176805e-05,168,,,
65909,,,168,0.9038000106811523,0.8638221025466919,0.8637820482254028
65949,0.0001449653645977378,1.991814087887178e-06,169,,,
65999,6.584248239960289e-07,3.726924205693649e-06,169,,,
66049,8.263623749371618e-05,0.00019372149836272,169,,,
66099,3.275254857726395e-05,1.4905439456924796e-05,169,,,
66149,5.581771983997896e-05,1.1082928722316865e-05,169,,,
66199,1.0376982118032174e-06,4.1491271076665726e-06,169,,,
66249,2.3102672912500566e-06,6.638006198045332e-07,169,,,
66299,1.457446524000261e-05,8.351680662599392e-06,169,,,
66299,,,169,0.8991000056266785,0.8635216355323792,0.8630809187889099
66349,2.014490746660158e-06,1.677502609709336e-06,170,,,
66399,1.4178487617755309e-05,4.667172561312327e-06,170,,,
66449,2.3385200620396063e-06,2.9658849598490633e-06,170,,,
66499,4.953368261340074e-06,8.009872544789687e-06,170,,,
66549,1.1460899258963764e-05,1.1728407116606832e-05,170,,,
66599,5.496994162967894e-06,2.1450950953294523e-06,170,,,
66649,3.2532702789467294e-06,1.7691014591036947e-06,170,,,
66689,,,170,0.9010999798774719,0.8645032048225403,0.8635616898536682
66699,1.4960021417209646e-06,5.409983259596629e-06,171,,,
66749,6.446376573876478e-06,1.2962976825292571e-06,171,,,
66799,8.153033377311658e-06,3.830431069218321e-06,171,,,
66849,8.786590115050785e-06,2.4874677819752833e-06,171,,,
66899,2.729171683313325e-05,8.689317496646254e-07,171,,,
66949,8.167491614585742e-06,1.1252283002249897e-05,171,,,
66999,3.910267878382001e-07,1.9641123572000652e-07,171,,,
67049,3.776989387915819e-06,7.738440217508469e-06,171,,,
67079,,,171,0.9020000100135803,0.8645833134651184,0.8643028736114502
67099,1.525204334029695e-05,2.1051291696494445e-06,172,,,
67149,3.273852371421526e-06,1.7698706869850866e-05,172,,,
67199,2.739301123710902e-07,8.335717325280712e-07,172,,,
67249,3.4127973776776344e-05,4.64548975287471e-06,172,,,
67299,1.7078727978514507e-06,3.0520982363668736e-06,172,,,
67349,4.137268115300685e-05,3.729081299752579e-06,172,,,
67399,3.0530509320669807e-06,6.378679131557874e-07,172,,,
67449,1.7550230495544383e-06,2.2054248347558314e-06,172,,,
67469,,,172,0.902400016784668,0.8649839758872986,0.8646835088729858
67499,2.212900426457054e-06,7.926938451419119e-06,173,,,
67549,2.44127636506164e-06,4.8854089982341975e-06,173,,,
67599,4.6246751139733533e-07,1.1721505188688752e-06,173,,,
67649,3.869901320285862e-06,1.7759279216988944e-05,173,,,
67699,2.2639858343609376e-06,8.808839083940256e-06,173,,,
67749,7.3235864874732215e-06,1.1674121196847409e-05,173,,,
67799,6.378832949849311e-06,9.272212082578335e-06,173,,,
67849,1.346661406387284e-06,2.419071279291529e-06,173,,,
67859,,,173,0.9024999737739563,0.8647435903549194,0.8647035360336304
67899,1.8246001900479314e-06,7.663096766918898e-06,174,,,
67949,4.51067626272561e-06,4.569130396703258e-05,174,,,
67999,4.414469003677368e-06,4.431505203683628e-06,174,,,
68049,0.00010788001964101568,3.619449216785142e-06,174,,,
68099,1.1298475328658242e-06,2.3360480554401875e-06,174,,,
68149,9.14952011044079e-07,4.834069113712758e-05,174,,,
68199,9.577117907610955e-07,1.3074770322418772e-05,174,,,
68249,2.1342752916098107e-06,2.2071013461300026e-07,174,,,
68249,,,174,0.9045000076293945,0.8646434545516968,0.8644831776618958
68299,4.836765583604574e-07,5.510182381840423e-05,175,,,
68349,3.5081393434666097e-06,3.6686230941995746e-07,175,,,
68399,8.219850860768929e-05,3.4354181934759254e-06,175,,,
68449,5.739050266129198e-07,4.88790874442202e-07,175,,,
68499,1.467218453399255e-06,6.266143373068189e-06,175,,,
68549,0.00010426978406030685,5.003641490475275e-06,175,,,
68599,6.064623789825418e-07,2.5935834855772555e-05,175,,,
68639,,,175,0.8998000025749207,0.8660256266593933,0.8648838400840759
68649,9.480759217694867e-07,9.395781148668902e-07,176,,,
68699,1.458900555917353e-06,9.61848854785785e-06,176,,,
68749,1.3953852430859115e-05,3.642058572950191e-06,176,,,
68799,1.4825639027549187e-06,5.816222596877196e-07,176,,,
68849,3.144426955259405e-05,1.1517116945469752e-05,176,,,
68899,6.110080448706867e-06,2.310898480573087e-06,176,,,
68949,4.669506779464427e-06,1.3649223546963185e-06,176,,,
68999,2.8336346531432355e-06,4.08521287909025e-07,176,,,
69029,,,176,0.9032999873161316,0.8658252954483032,0.8654046654701233
69049,1.8958411374114803e-06,1.7257162880923715e-06,177,,,
69099,4.076028926647268e-05,2.7418323952588253e-05,177,,,
69149,6.961154781492951e-07,6.05394006925053e-07,177,,,
69199,1.3508571100828703e-05,3.3464073112554615e-06,177,,,
69249,9.405292189512693e-07,8.133803248711047e-07,177,,,
69299,4.170826741756173e-06,1.011681160889566e-05,177,,,
69349,1.9787510609603487e-05,5.05016714669182e-06,177,,,
69399,8.9894338088925e-06,1.0491860848560464e-05,177,,,
69419,,,177,0.9035999774932861,0.8648437261581421,0.8646233677864075
69449,1.9197873371012975e-06,2.003400368266739e-06,178,,,
69499,4.340200803198968e-07,4.2270626181561965e-06,178,,,
69549,0.00012462162703741342,3.3744232496246696e-05,178,,,
69599,7.158041626098566e-06,5.4178697610041127e-05,178,,,
69649,1.0680681953090243e-05,2.3578368200105615e-06,178,,,
69699,6.6584234446054325e-06,3.227161414542934e-06,178,,,
69749,3.411241777939722e-06,4.686473857873352e-06,178,,,
69799,1.3181188478483818e-06,6.947767815290717e-06,178,,,
69809,,,178,0.9049000144004822,0.8655648827552795,0.8652043342590332
69849,2.397608795945416e-06,1.8595028450363316e-06,179,,,
69899,0.0001058120615198277,0.00013227426097728312,179,,,
69949,1.6343075230906834e-06,1.0486176051927032e-06,179,,,
69999,1.0039800599770388e-06,5.885628411306243e-07,179,,,
70049,5.669036454492016e-06,1.7881982330436585e-06,179,,,
70099,3.491850657155737e-05,0.00019430661632213742,179,,,
70149,1.4554976814906695e-06,2.7056096314481692e-06,179,,,
70199,7.843120783945778e-07,5.7684086641529575e-05,179,,,
70199,,,179,0.9053000211715698,0.8654246926307678,0.8650240302085876
70249,6.263151590246707e-05,4.25912639911985e-06,180,,,
70299,1.1294275736872805e-07,1.7713175566314021e-06,180,,,
70349,3.400553509891324e-07,4.111729765554628e-07,180,,,
70399,2.8988285976083716e-06,1.5431570545842987e-06,180,,,
70449,1.0262299383612117e-06,8.188002539100125e-06,180,,,
70499,3.63791309609951e-06,2.3042841348797083e-05,180,,,
70549,1.1340840501361527e-05,5.283754944684915e-06,180,,,
70589,,,180,0.9028000235557556,0.8663461804389954,0.8652243614196777
70599,7.815087883500382e-06,2.9304667350515956e-06,181,,,
70649,5.822747425554553e-06,1.2580910606629914e-06,181,,,
70699,1.5538047364316299e-06,3.968646069552051e-06,181,,,
70749,7.169495574999019e-07,2.3124362087401096e-06,181,,,
70799,2.121349552908214e-06,7.353642104135361e-07,181,,,
70849,4.654938265957753e-07,2.007297553063836e-06,181,,,
70899,1.2810603493562667e-06,9.826903806242626e-06,181,,,
70949,1.2014939443361072e-07,7.870744411775377e-07,181,,,
70979,,,181,0.9038000106811523,0.8662660121917725,0.865504801273346
70999,1.6504576706211083e-05,5.066976882517338e-06,182,,,
71049,4.092787548870547e-07,4.229279966239119e-06,182,,,
71099,3.615209038798639e-07,0.00014035074855200946,182,,,
71149,4.013775480871118e-07,2.5284598450525664e-06,182,,,
71199,2.937177441708627e-06,2.3606803551956546e-06,182,,,
71249,2.868849151127506e-06,1.2827629234379856e-06,182,,,
71299,0.00018821004778146744,1.8551032553659752e-05,182,,,
71349,7.20173261470336e-07,9.372366776005947e-07,182,,,
71369,,,182,0.9056000113487244,0.8658052682876587,0.8656250238418579
71399,0.0003235113399568945,9.080536983674392e-05,183,,,
71449,2.684602122826618e-06,1.9650919966807123e-06,183,,,
71499,5.7833735809253994e-06,5.282049642119091e-06,183,,,
71549,3.754081205897819e-07,1.1907369525943068e-06,183,,,
71599,5.4749634728068486e-05,1.6987063418127946e-06,183,,,
71649,2.3987873646547087e-05,1.1930805158044677e-05,183,,,
71699,8.134703648465802e-07,3.194490545865847e-06,183,,,
71749,3.0458786568487994e-06,7.710881618550047e-06,183,,,
71759,,,183,0.901199996471405,0.8661258220672607,0.8659855723381042
71799,8.11134498235333e-07,1.921576995300711e-06,184,,,
71849,1.2629866432689596e-06,5.557918711929233e-07,184,,,
71899,1.5533619261987042e-06,1.647105136726168e-06,184,,,
71949,5.687630255124532e-05,2.607543137855828e-06,184,,,
71999,6.330847827484831e-05,3.1876024308985507e-07,184,,,
72049,6.963155669836851e-07,1.1345312032062793e-06,184,,,
72099,2.01279112843622e-06,6.379166279657511e-07,184,,,
72149,1.410290906278533e-06,8.705889058546745e-07,184,,,
72149,,,184,0.9018999934196472,0.8660656809806824,0.8663060665130615
72199,3.635889527231484e-07,7.134225938898453e-07,185,,,
72249,1.3660360309586395e-06,5.557836288971885e-07,185,,,
72299,8.438353688688949e-06,5.175553269509692e-06,185,,,
72349,3.116078460152494e-06,8.800146247267548e-07,185,,,
72399,2.1630376068060286e-05,1.8270628061145544e-05,185,,,
72449,1.9294837727557024e-07,9.271824978895893e-07,185,,,
72499,6.095086177992926e-07,2.502440793250571e-06,185,,,
72539,,,185,0.902999997138977,0.8663461804389954,0.8659655451774597
72549,6.036922286511981e-07,3.5758487229031743e-06,186,,,
72599,6.429257609852357e-06,1.8892523030444863e-06,186,,,
72649,2.4483529159624595e-06,3.355563876539236e-06,186,,,
72699,0.004105540458112955,0.004107251763343811,186,,,
72749,3.6102940157434205e-06,1.1339026968926191e-05,186,,,
72799,7.858498634050193e-07,2.8145284431957407e-06,186,,,
72849,9.142648309534707e-07,2.480534817550506e-07,186,,,
72899,1.6621143004158512e-05,2.201825509473565e-06,186,,,
72929,,,186,0.9038000106811523,0.866446316242218,0.8663662075996399
72949,7.654793421352224e-07,3.8063942042754206e-07,187,,,
72999,7.230541996250395e-06,4.460967772956792e-07,187,,,
73049,2.8740664674842265e-06,8.245851859101094e-06,187,,,
73099,3.9748920244164765e-07,1.2470700312405825e-06,187,,,
73149,2.7168346150574507e-06,7.246012955874903e-06,187,,,
73199,1.1841744935736642e-06,2.487336814738228e-06,187,,,
73249,2.291722921654582e-06,4.222861662128707e-06,187,,,
73299,2.057456640613964e-06,5.7296194427181035e-05,187,,,
73319,,,187,0.9049999713897705,0.8666266202926636,0.8669070601463318
73349,4.741260909213452e-06,1.6904727090150118e-05,188,,,
73399,1.2097401622668258e-06,3.79958714802342e-06,188,,,
73449,8.316597813973203e-06,1.5491423255298287e-06,188,,,
73499,2.2532801722263684e-06,5.665112325914379e-07,188,,,
73549,4.174386845079425e-07,6.5504400481586345e-06,188,,,
73599,0.00017358058539684862,2.1443897821882274e-06,188,,,
73649,7.445081791956909e-06,4.2820894918804697e-07,188,,,
73699,9.469224551139632e-07,8.18641456135083e-06,188,,,
73709,,,188,0.9050999879837036,0.8660055994987488,0.866326093673706
73749,0.00015799877292010933,1.9646256532723783e-06,189,,,
73799,1.583356424816884e-05,4.499875956298638e-07,189,,,
73849,1.8754885786620434e-06,0.0001140686945291236,189,,,
73899,3.6106428069615504e-06,3.33812181452231e-06,189,,,
73949,7.735498002148233e-07,1.4629787870035216e-07,189,,,
73999,1.94531503439066e-06,1.2596864280567388e-06,189,,,
74049,3.1570768896926893e-06,2.6811258067027666e-06,189,,,
74099,1.6513164382558898e-06,2.1338466922316e-06,189,,,
74099,,,189,0.9050999879837036,0.8666666746139526,0.8664262890815735
74149,7.944344361021649e-06,0.00014189262583386153,190,,,
74199,3.976089146817685e-07,2.2470842395705404e-06,190,,,
74249,1.064439629772096e-06,2.643407924551866e-06,190,,,
74299,2.5771307718969183e-06,2.1432970243040472e-06,190,,,
74349,1.4989445844548754e-06,3.6703590012621135e-05,190,,,
74399,7.417613119287125e-07,1.8380756046099123e-06,190,,,
74449,4.088733476237394e-07,1.2111400792491622e-05,190,,,
74489,,,190,0.9028000235557556,0.8661458492279053,0.8656851053237915
74499,2.3135966387144435e-07,3.879701398545876e-05,191,,,
74549,1.929025529534556e-06,6.789307462895522e-07,191,,,
74599,1.5386997347377473e-06,8.902983381631202e-07,191,,,
74649,5.862059424543986e-07,1.051045956046437e-06,191,,,
74699,3.2923401249718154e-06,2.1254231796774548e-06,191,,,
74749,5.784103791484085e-07,1.3575095181295183e-06,191,,,
74799,2.569795469753444e-06,1.8478911442798562e-05,191,,,
74849,1.196311245621473e-06,2.0739871615660377e-06,191,,,
74879,,,191,0.9059000015258789,0.8661859035491943,0.8665063977241516
74899,1.5736255818410427e-06,2.5780080250115134e-05,192,,,
74949,1.211347716889577e-05,1.9861718101310544e-06,192,,,
74999,1.5985546042429633e-06,1.8378937056695577e-06,192,,,
75049,2.078654461001861e-06,1.6574411347392015e-05,192,,,
75099,7.440487479470903e-06,1.4724695347467787e-06,192,,,
75149,8.96301230568497e-07,2.0979946384613868e-06,192,,,
75199,3.7896611502219457e-06,2.523536977605545e-06,192,,,
75249,1.1300312507955823e-07,5.215026135374501e-07,192,,,
75269,,,192,0.9049000144004822,0.8664863705635071,0.8664663434028625
75299,7.974406912580889e-07,5.167490257917962e-07,193,,,
75349,9.370576208311832e-07,1.4640186236647423e-06,193,,,
75399,1.787308974599e-06,8.999269880405336e-07,193,,,
75449,6.624828188250831e-07,5.71338659938192e-07,193,,,
75499,3.5573909826780437e-06,1.1977056601608638e-05,193,,,
75549,1.8147661648981739e-06,3.4043014238704927e-06,193,,,
75599,1.4035822459845804e-06,9.126380859925121e-07,193,,,
75649,2.0409590888448292e-06,1.0453301911184099e-05,193,,,
75659,,,193,0.9036999940872192,0.8671274185180664,0.8665865659713745
75699,1.2031611049678759e-06,7.610039460814733e-07,194,,,
75749,6.298840276031115e-07,9.086041245609522e-06,194,,,
75799,3.2544189707550686e-06,2.9958468076074496e-05,194,,,
75849,1.218334432451229e-06,2.4950836632342543e-06,194,,,
75899,2.6160805646213703e-06,1.1662557426461717e-06,194,,,
75949,4.171844921074808e-06,5.024048277846305e-06,194,,,
75999,5.946409942225728e-07,8.232220807258273e-07,194,,,
76049,2.637910711200675e-06,1.0144699444936123e-05,194,,,
76049,,,194,0.9045000076293945,0.867347776889801,0.8669070601463318
76099,1.0643441328284098e-06,5.596327901002951e-05,195,,,
76149,3.298887918390392e-07,9.158034117717762e-06,195,,,
76199,1.2257744401722448e-06,2.601907453936292e-06,195,,,
76249,4.1127725580736296e-07,2.7872007194673643e-05,195,,,
76299,0.0009834093507379293,0.0007320771110244095,195,,,
76349,1.1546336509127286e-06,3.6596404697775142e-06,195,,,
76399,3.184744400641648e-06,1.4997083326306893e-06,195,,,
76439,,,195,0.904699981212616,0.8671274185180664,0.8667668104171753
76449,1.4510809478451847e-06,5.01226111282449e-07,196,,,
76499,1.8520594267101842e-06,1.1871591141243698e-06,196,,,
76549,2.6761683784570778e-06,5.421123933047056e-05,196,,,
76599,2.2385744102848548e-07,1.5226386551603355e-07,196,,,
76649,2.4199071049224585e-06,9.54046754486626e-07,196,,,
76699,1.2240846558597696e-07,9.996424523706082e-07,196,,,
76749,7.568661999357573e-07,1.5022675370346406e-06,196,,,
76799,1.8599756685944158e-06,6.610251830352354e-07,196,,,
76829,,,196,0.9054999947547913,0.8675881624221802,0.8672075271606445
76849,2.230001427960815e-06,8.827251463117136e-07,197,,,
76899,2.0177552073619154e-07,1.470804420478089e-07,197,,,
76949,2.3080055200352945e-07,2.2444671685661888e-06,197,,,
76999,1.9991018689324846e-06,1.1818375242000911e-05,197,,,
77049,1.33928767809266e-06,1.3383035479819227e-07,197,,,
77099,2.948872293018212e-07,4.157631394718919e-07,197,,,
77149,1.9469903236313257e-06,5.66685571357084e-07,197,,,
77199,2.8141455459262943e-06,2.7778469302575104e-06,197,,,
77219,,,197,0.9054999947547913,0.8675681352615356,0.8672075271606445
77249,7.224481919365644e-07,7.024664228083566e-07,198,,,
77299,8.805764082353562e-06,9.681825758889318e-07,198,,,
77349,1.551193463456002e-06,3.2558725138187583e-07,198,,,
77399,1.9633314423117554e-06,8.428514775005169e-07,198,,,
77449,3.0229059575503925e-06,4.046269168611616e-06,198,,,
77499,8.664375855005346e-06,1.3902346836403012e-05,198,,,
77549,1.4976794773247093e-05,1.1254269338678569e-06,198,,,
77599,7.327644652832532e-06,3.77043143089395e-05,198,,,
77609,,,198,0.9043999910354614,0.8671474456787109,0.8669270873069763
77649,2.0846691768383607e-06,5.583254960583872e-07,199,,,
77699,6.688671874144347e-07,1.0348869636800373e-06,199,,,
77749,7.616887955919083e-07,5.024506322115485e-07,199,,,
77799,4.3214620859544084e-07,4.964653726347024e-06,199,,,
77849,4.353898575004678e-08,1.0719230658651213e-07,199,,,
77899,1.0526072173888679e-06,5.300318662193604e-05,199,,,
77949,2.078886183198847e-07,3.4354255262769584e-07,199,,,
77999,2.6877905838773586e-06,6.484338427981129e-06,199,,,
77999,,,199,0.9060999751091003,0.8671073913574219,0.8669070601463318
